날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,건고추가격,건고추거래량,건고추생산량,건고추저장이월량,건고추수입량,건고추수입금액,건고추재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2018-12-18,0,0,2.5,8.5,-2.5,64,20,1.7,13.1,7018.759019,0.69,71509,4967,124297,348499,28824,1770.19,1426.88,1320.94,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-19,0,1.8,5.1,11.9,-0.6,66,16,1.5,11.5,7793.984962,0.93,71509,4967,124297,348499,28824,1768.69,1422.55,1316.95,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-20,0,21.8,4.2,10.5,-0.1,67,16,0.9,11.1,8300.691244,0.87,71509,4967,124297,348499,28824,1766.57,1417.46,1312.44,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-21,0,0,5.1,12.2,-1.3,69,19,1,7.6,7199.743918,0.78,71509,4967,124297,348499,28824,1762.96,1412.04,1307.64,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-22,0,3,6.7,13.4,1.2,70,20,1.1,8.9,11285.51724,0.15,71509,4967,124297,348499,28824,1760.57,1407.88,1303.52,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-24,0,0,-0.3,5.1,-4.4,48,11,2,13.7,7890.339426,0.38,71509,4967,124297,348499,28824,1755.53,1401.56,1297.98,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-25,0,2,0.4,5.4,-5.4,58,16,1.3,8.7,8108.263473,0.5,71509,4967,124297,348499,28824,1751.49,1397.44,1293.97,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-26,0,1.1,2.5,6.9,-1,45,10,2.2,14.6,8991.123188,0.55,71509,4967,124297,348499,28824,1747.06,1393.36,1290.33,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-27,0,8.5,-4.8,-0.5,-8.1,31,4,3.9,17,7978.118162,0.46,71509,4967,124297,348499,28824,1745.44,1389.05,1286.17,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-28,0.1,10.7,-7,-2.7,-10.7,47,8,2.9,16.8,7128.301887,0.37,71509,4967,124297,348499,28824,1742.63,1385.9,1283.1,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-29,0,8.2,-5.1,-0.7,-9.5,43,9,3,16.4,8750,0.06,71509,4967,124297,348499,28824,1740.74,1383.03,1280.12,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2018-12-31,0,0,-3.2,4,-9.9,47,3,1.5,12.9,108677.1951,0.16,71509,4967,124297,348499,28824,1737.6,1379.77,1277.23,1.3,5.2,0.1,0.3,0.1,2.5,1.3,1.3
2019-01-02,0,0,-2.5,3.2,-7,53,7,2.1,12.7,13791.66667,0.1,78438,5355,122987,337288,31642,1732.04,1371.58,1269.2,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-03,0,0,-2.1,5,-7.7,48,6,1.6,9.2,9240.506329,0.08,78438,5355,122987,337288,31642,1729.96,1367.67,1265.31,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-04,0,3.2,-0.7,5.3,-7.3,53,8,1.4,9.1,12829.14339,1.08,78438,5355,122987,337288,31642,1726.11,1363.93,1261.82,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-05,0,5.9,0.2,5.3,-4.6,49,9,2.1,11.7,15387.8327,0.26,78438,5355,122987,337288,31642,1725.01,1361.02,1258.88,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-07,0,0,-0.5,5.5,-6.3,53,12,1.8,9,12433.58252,0.21,78438,5355,122987,337288,31642,1723.07,1357.21,1255.3,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-08,0,0.6,-0.7,4.2,-4.8,46,9,2.8,14.5,7618.607182,0.92,78438,5355,122987,337288,31642,1721.28,1354.46,1252.58,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-09,0,2.2,-2.9,2.9,-8,40,5,1.6,13.2,11520.38225,0.29,78438,5355,122987,337288,31642,1719.06,1352.61,1250.76,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-10,0,0.3,0.5,5.1,-3.4,51,3,2,11.2,8495.327103,1.61,78438,5355,122987,337288,31642,1719.78,1351.2,1249.46,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-11,0,2.2,2.1,8.1,-3.4,63,22,1.3,8.7,12289.04282,0.4,78438,5355,122987,337288,31642,1718.32,1350.06,1248.49,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-12,2.4,12.6,3,7.5,-0.3,77,26,1.3,9.7,7500,0.04,78438,5355,122987,337288,31642,1717.68,1349.44,1247.73,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-14,0,2.4,1,7.5,-4.1,71,13,1.1,8.4,12106.99301,1,78438,5355,122987,337288,31642,1714.15,1348.54,1246.92,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-15,0.1,1.9,0.9,6.1,-3.9,61,19,2.7,15.8,12186.5,0.66,78438,5355,122987,337288,31642,1713.31,1347.96,1246.19,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-16,0,0.9,-3.2,1.7,-7.9,48,8,2.5,15.1,10450.77882,0.32,78438,5355,122987,337288,31642,1711.94,1347.39,1245.63,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-17,0,0.3,0.4,5.4,-4,55,10,2.4,12.8,13626.68919,0.3,78438,5355,122987,337288,31642,1711.88,1346.77,1245.01,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-18,0,0,0.8,8.1,-5.1,56,13,1.5,8.8,10991.62011,0.72,78438,5355,122987,337288,31642,1710.62,1346.19,1244.52,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-19,0.2,2.6,2.9,9.3,-2.7,62,8,1,12.8,10802.64427,0.51,78438,5355,122987,337288,31642,1710.69,1345.82,1244.19,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-21,0,0.4,0.5,6.2,-5.5,53,19,2.7,15.3,10465.9306,0.32,78438,5355,122987,337288,31642,1709.62,1345.57,1244.06,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-22,0,0,2.6,9,-3.2,59,16,2,12.9,7792.829306,1.28,78438,5355,122987,337288,31642,1709.22,1345.59,1243.88,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-23,0,0,3.1,9.6,-2.2,54,9,2.3,13,8320.548077,0.21,78438,5355,122987,337288,31642,1712.8,1345.48,1243.78,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-24,0,0,0.7,8.2,-5.2,43,1,1.5,10.8,13118.7663,0.37,78438,5355,122987,337288,31642,1713.15,1345.35,1243.69,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-25,0,16.5,-0.4,5.5,-5.1,44,9,2.5,17.3,9484.375,0.19,78438,5355,122987,337288,31642,1712.7,1345.27,1243.58,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-26,0,0.3,-1.8,3.7,-6.2,40,3,2.7,19,12018.29545,0.44,78438,5355,122987,337288,31642,1709.51,1344.93,1243.33,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-28,0.2,4,2.6,7.2,-2.6,48,3,3,15,9908.805031,0.16,78438,5355,122987,337288,31642,1707.86,1344.93,1243.41,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-29,0,0,0,8.1,-6.5,48,9,1.3,8.8,12988.38438,0.67,78438,5355,122987,337288,31642,1707.49,1344.76,1243.41,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-30,0,0.3,3.5,10.1,-3.1,48,5,1.5,9.9,6145.189424,5.52,78438,5355,122987,337288,31642,1706.76,1344.49,1243.27,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-01-31,4.9,17.9,0.3,4.7,-3.8,63,12,2.3,16.6,44633.33333,0.49,78438,5355,122987,337288,31642,1705.52,1344.35,1243.04,0.8,2.5,-0.7,0.2,-0.3,2.5,1.2,0.4
2019-02-01,0,1,-1.3,4.1,-6.7,56,12,2.5,16.2,13795.62044,0.27,78438,5355,122987,337288,31642,1704.92,1344.15,1242.99,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-02,0,1,2.1,8.5,-4.8,63,24,1.6,11.3,13529.92032,0.25,78438,5355,122987,337288,31642,1704.46,1344.21,1243.01,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-08,0,2.3,-2,3.2,-5.9,39,6,2.1,14.8,11642.85714,0.03,78438,5355,122987,337288,31642,1703.18,1343.48,1242.17,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-09,0,12.7,-1.7,1.7,-4.2,38,11,3,15.1,5852.678571,0.67,78438,5355,122987,337288,31642,1702.98,1343.19,1242.03,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-11,0,5.5,-0.8,3.9,-4.7,41,11,2.7,14.6,6249.376761,0.85,78438,5355,122987,337288,31642,1702.42,1342.93,1241.92,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-12,0,0.2,0.1,6,-6,50,16,1.6,9,8342.258427,0.09,78438,5355,122987,337288,31642,1702.03,1342.66,1241.75,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-13,0,5.4,0.3,5.3,-4.1,41,14,2.3,11.7,10852.67576,0.95,78438,5355,122987,337288,31642,1701.98,1342.5,1241.58,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-14,0.1,3.3,0.6,6.5,-3.7,50,8,1.5,9.7,11891.74593,0.31,78438,5355,122987,337288,31642,1702.06,1342.34,1241.53,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-15,0.4,4.4,2,6,-1.5,63,11,1.9,10.9,9792.626728,0.22,78438,5355,122987,337288,31642,1701.61,1342.24,1241.52,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-16,0.1,5.3,-0.3,3.3,-3.5,56,22,2.9,14,12762.2739,0.39,78438,5355,122987,337288,31642,1702.11,1342.55,1241.71,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-18,0.1,4.7,2.2,7.5,-4.4,48,7,1.2,8.6,8525.641026,0.12,78438,5355,122987,337288,31642,1703.19,1342.75,1242.03,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-19,16.3,49.5,2.9,5.7,0.6,89,19,1.6,11.3,7500,0.02,78438,5355,122987,337288,31642,1702.09,1342.87,1242.2,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-20,0,0.3,2.8,7,-0.5,68,27,2.3,11.3,8063.180828,0.92,78438,5355,122987,337288,31642,1701.81,1342.97,1242.5,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-21,0,0,2.7,9.4,-2.7,68,21,1.3,9,9709.253499,0.64,78438,5355,122987,337288,31642,1700.98,1343.19,1242.74,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-22,0,1.7,3.9,11.1,-1.5,65,19,1.3,11.7,11590.60403,0.15,78438,5355,122987,337288,31642,1701.72,1343.7,1243.23,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-23,0,0.4,5,13.2,-1.3,63,11,1.5,10.4,7945.945946,0.04,78438,5355,122987,337288,31642,1702.79,1344.3,1243.82,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-25,0,0,6,12.8,0.8,59,10,1.8,10.4,14753.92969,0.13,78438,5355,122987,337288,31642,1701.91,1345.21,1244.77,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-26,0,0.1,5.4,12.8,-1.5,53,1,1.5,10.9,11600.5284,0.76,78438,5355,122987,337288,31642,1703.49,1345.97,1245.75,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-27,0.4,4.6,7.1,11.8,3.4,65,14,1.2,9.1,15401.7094,0.23,78438,5355,122987,337288,31642,1703.73,1346.57,1246.36,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-02-28,0.1,1.3,6.8,13.4,1.4,63,21,1.6,9.8,45119.18699,0.49,78438,5355,122987,337288,31642,1704.2,1347.17,1246.94,0.5,-1.4,-0.8,0.1,-0.3,2.5,1.3,0
2019-03-01,0,0,6,13.7,-0.3,58,11,1.6,10.5,14804.75567,0.4,78438,5355,122987,337288,31642,1704.84,1348.52,1248.5,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-02,0,2,6.9,14.6,-0.8,57,7,1.4,8.2,14044.72843,0.31,78438,5355,122987,337288,31642,1704.55,1349.01,1248.8,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-04,0,2,8.8,15.2,3.9,58,12,1.7,10,5740.871889,5.99,78438,5355,122987,337288,31642,1704.35,1349.54,1249.48,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-05,0,1.1,8.2,14.4,1.2,62,17,1.3,6.5,7443.888778,1,78438,5355,122987,337288,31642,1704.9,1350.21,1250.28,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-06,1,11.3,8.8,14.3,4.7,63,20,1.6,12.9,11512.06434,0.37,78438,5355,122987,337288,31642,1704.24,1350.83,1251.02,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-07,0.5,9.5,6.5,12.1,2.1,65,23,2.3,14.8,12745.71429,0.25,78438,5355,122987,337288,31642,1704.27,1351.77,1252.01,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-08,0,0,6.1,14.5,-1.3,58,5,1.5,10.3,9944.656085,0.38,78438,5355,122987,337288,31642,1705.33,1353.58,1253.97,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-09,0.3,18.4,7.9,16.1,-1,49,5,1.5,10.2,9018.099548,0.22,78438,5355,122987,337288,31642,1705.69,1354.89,1255.17,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-11,1.1,12.2,6.4,11.9,0.7,74,23,1.9,15.7,11127.77778,0.72,78438,5355,122987,337288,31642,1705.19,1356.86,1257.38,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-12,0.9,5.5,5.8,11.9,0.9,65,13,3.1,15.7,12531.67364,0.24,78438,5355,122987,337288,31642,1706.06,1358.93,1259.29,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-13,0,0.6,3.9,9.4,-1.5,40,7,3.5,16.4,13123.55602,0.96,78438,5355,122987,337288,31642,1708.49,1361.38,1261.62,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-14,0,0.7,5.2,11.8,-2.4,47,5,1.9,9.8,9775.487179,0.27,78438,5355,122987,337288,31642,1710.86,1363.69,1263.88,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-15,3.3,17.5,5.8,12.3,1,69,15,2.5,16.3,13157.14286,0.33,78438,5355,122987,337288,31642,1714.39,1366.83,1267.06,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-16,0.2,7.8,5.8,11.1,1.4,65,21,2.3,14,15789.15663,0.17,78438,5355,122987,337288,31642,1714.82,1369.55,1269.58,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-18,0,8.8,7.5,15,-0.7,51,2,1.5,9.7,10505.60748,0.43,78438,5355,122987,337288,31642,1714.93,1372.96,1272.95,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-19,0,0,10.7,19,2.2,54,9,1.6,9.5,7209.060023,0.88,78438,5355,122987,337288,31642,1716.95,1375.77,1275.44,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-20,16.1,53.1,11.4,17.2,5.3,74,19,1.9,21.5,9524.691358,0.49,78438,5355,122987,337288,31642,1718.82,1378.03,1277.6,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-21,2.1,9,9.8,15,4.5,74,25,3.6,18,9205.479452,0.07,78438,5355,122987,337288,31642,1718.89,1379.83,1279.21,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-22,0,0,5.2,10.5,1.6,52,11,2.9,16.4,10511.49425,0.17,78438,5355,122987,337288,31642,1719.67,1381.85,1281.22,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-23,1.4,6.9,4.2,10.3,-0.3,54,8,2.7,14.5,13396.72131,0.31,78438,5355,122987,337288,31642,1721.34,1383.83,1283.09,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-25,0,0,7.2,13.8,0.4,58,21,2,9.2,13552.31142,0.58,78438,5355,122987,337288,31642,1723.38,1386.32,1285.44,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-26,0,0,10.5,18.7,3.2,55,5,2,11.3,11886.12282,1.32,78438,5355,122987,337288,31642,1725.1,1388.31,1287.33,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-27,0.1,3.3,12.8,19.9,4.8,57,5,3.3,15,12734.29752,0.73,78438,5355,122987,337288,31642,1726.05,1389.97,1288.77,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-28,0.6,12.9,10.6,16.1,6.6,63,10,2,9.9,14884.375,0.42,78438,5355,122987,337288,31642,1726.56,1391.43,1290.02,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-29,0,24.6,10.6,17,5,54,12,1.8,8.6,13126.86084,0.62,78438,5355,122987,337288,31642,1726.88,1392.77,1291.24,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-03-30,3,8,7.2,12.2,3.7,67,13,3.3,19.6,44662.09677,0.5,78438,5355,122987,337288,31642,1728.41,1393.96,1292.32,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0
2019-04-01,0,3.9,5.7,11.4,-0.1,45,12,2.7,11.6,11190.27027,0.19,78438,5355,122987,337288,31642,1727.9,1396.21,1294.48,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-02,0,3.9,6.7,13.4,-0.4,44,8,2.2,8.9,7458.996328,0.82,78438,5355,122987,337288,31642,1730.42,1398.26,1296.03,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-03,0,6.5,7.4,14.5,-0.4,42,7,2.3,10.1,13812.70537,0.91,78438,5355,122987,337288,31642,1731.66,1399.91,1297.42,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-04,0,0,9.9,17.9,1.3,40,9,2.8,13.5,12017.10928,0.49,78438,5355,122987,337288,31642,1732.91,1401.33,1298.55,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-05,0,0.1,11.7,19,5.2,46,2,2.9,13.4,5806.282707,5.99,78438,5355,122987,337288,31642,1735.31,1402.73,1299.7,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-06,0.6,13.5,11.6,19,3.4,44,3,1.6,12.6,13309.30657,0.55,78438,5355,122987,337288,31642,1736.53,1404.24,1300.91,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-08,0,0,11.8,19.1,5.1,45,4,2.3,15.8,13601.50895,0.39,78438,5355,122987,337288,31642,1739.13,1406.37,1302.72,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-09,23.2,56.3,9.3,15.4,4.8,60,12,3.2,19.9,12214.77795,1.31,78438,5355,122987,337288,31642,1741.54,1408.14,1304.14,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-10,8.5,32.2,7.2,9.9,4.5,83,54,2.4,16.3,13334.91686,0.42,78438,5355,122987,337288,31642,1743.49,1409.99,1305.73,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-11,0,0.2,8.8,14.3,3.3,71,17,1.4,7.6,12464.21154,0.31,78438,5355,122987,337288,31642,1742.96,1411.96,1307.52,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-12,0.1,9.5,10.7,17.7,4.1,58,12,1.7,8,11723.54497,0.38,78438,5355,122987,337288,31642,1746.26,1414.21,1309.38,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-13,0,0,11.6,18.9,4,48,12,1.6,9.1,10882.71605,0.16,78438,5355,122987,337288,31642,1746.6,1416.7,1311.29,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-15,0,0,11.1,19.6,2.3,46,9,1.9,9.8,9043.314367,1.41,78438,5355,122987,337288,31642,1748.05,1420.05,1313.98,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-16,0,1.9,14.2,23.3,4.3,38,6,1.5,9.2,6585.917313,0.77,78438,5355,122987,337288,31642,1750.22,1423.2,1316.23,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-17,0.5,9.5,15.5,23,8.7,48,9,1.7,10.3,13639.99344,0.61,78438,5355,122987,337288,31642,1754.45,1425.97,1318.36,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-18,0,0,15.3,21.6,8.4,63,15,2.3,11.7,12613.0654,0.58,78438,5355,122987,337288,31642,1756.54,1428.32,1320.14,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-19,0,0.4,12.8,17.6,9.5,70,29,2.1,8.8,14646.34197,0.58,78438,5355,122987,337288,31642,1759.26,1431.07,1322.04,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-20,0.1,1.2,14.7,21.6,7.7,66,16,1.7,10.5,12563.98104,0.21,78438,5355,122987,337288,31642,1762.31,1433.69,1323.78,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-22,0,0,17.6,25.6,10.2,66,12,1.7,8.3,10994.84232,0.24,78438,5355,122987,337288,31642,1763.87,1437.68,1326.54,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-23,5.6,38.6,16.8,21.8,12.1,74,20,1.6,11.9,11572.85343,1.15,78438,5355,122987,337288,31642,1764.72,1440.95,1328.81,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-24,6.9,22.5,17.3,22,14.2,87,39,1.4,10.1,13999.14439,0.56,78438,5355,122987,337288,31642,1767.06,1444.26,1331.19,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-25,4.5,16.4,13.5,17,10.2,83,37,2.1,12.2,9785.451852,0.14,78438,5355,122987,337288,31642,1769.07,1447,1333.19,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-26,6.3,38.8,9.4,11.6,7.6,86,49,2.1,11.1,13467.56757,0.7,78438,5355,122987,337288,31642,1770.48,1449.65,1335.14,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-27,0.1,1.9,11.4,17.8,4.9,65,19,1.6,9.2,12779.46128,0.3,78438,5355,122987,337288,31642,1773.19,1452.3,1336.99,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-29,19.1,54.2,11.3,14.3,8,84,36,1.3,10,12704.24448,0.59,78438,5355,122987,337288,31642,1776.48,1456.22,1339.93,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-04-30,0.1,1.4,14.6,20.5,9.8,79,27,1.4,9.1,50676.6756,0.37,78438,5355,122987,337288,31642,1778.1,1459.4,1342.35,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4
2019-05-01,0,2.9,15.4,22.1,10.1,67,16,2,11.4,13337.36682,1.31,78438,5355,122987,337288,31642,1779.74,1463.79,1345.64,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
2019-05-02,0,0,16,24.1,8.3,52,8,2.1,10.7,7261.363636,1.1,78438,5355,122987,337288,31642,1781.4,1466.64,1347.81,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
2019-05-03,0,0,16.7,25.9,7.6,51,8,1.6,9.3,14282.61097,0.77,78438,5355,122987,337288,31642,1783.32,1469.8,1350.07,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
2019-05-04,0,0,17.6,26.5,8.8,56,7,1.4,6.9,13053.64807,0.47,78438,5355,122987,337288,31642,1785.34,1472.95,1352.51,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
2019-05-06,0.1,13,14,20.3,8.3,48,5,2.8,13.5,15448.3209,0.54,78438,5355,122987,337288,31642,1787.3,1477.24,1355.76,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
2019-05-07,0,0.1,13.9,21.8,5.2,47,8,2,10,6939.340674,0.77,78438,5355,122987,337288,31642,1806.56,1500.12,1373.41,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
2019-05-08,0,0,15.7,22.9,7.2,42,8,2.2,9.7,13290.69767,0.39,78438,5355,122987,337288,31642,1814.07,1511.97,1382.32,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
2019-05-09,0,0,17.1,24.1,11.1,41,11,2.1,9.5,8767.381657,1.35,78438,5355,122987,337288,31642,1817.27,1517.31,1386.25,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
2019-05-10,0,0,17.6,26.7,8.7,46,8,1.5,7.1,14504.63158,0.95,78438,5355,122987,337288,31642,1820.15,1520.01,1388.26,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
2019-05-11,0,0,18.5,27.3,10.2,51,9,1.4,6.5,7348.214286,0.14,78438,5355,122987,337288,31642,1820.45,1522.23,1389.84,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
2019-05-13,0,3.9,17.9,24.5,11.4,61,11,1.6,9.6,12368.79433,0.14,78438,5355,122987,337288,31642,1822.35,1524.45,1391.37,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
2019-05-14,0,3.1,19.8,26.6,13.9,65,22,1.5,6.8,11937.19807,0.62,78438,5355,122987,337288,31642,1823.11,1525.75,1392.22,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
2019-05-15,0,0.5,20.3,27.3,14.3,64,16,1.4,7.8,12164.53488,0.86,78438,5355,122987,337288,31642,1823.33,1526.59,1392.8,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
2019-05-16,0,0,21.4,28.9,14.6,60,15,1.4,6.9,13651.23457,0.32,78438,5355,122987,337288,31642,1823.69,1527.6,1393.38,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
2019-05-17,1.7,54.4,21.3,27.3,15,61,22,1.6,14.9,5782.823865,5.26,78438,5355,122987,337288,31642,1824.71,1528.69,1394,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
2019-05-18,21.3,197.3,18.8,21.8,16.4,79,29,2.7,16.1,10785.86957,0.18,78438,5355,122987,337288,31642,1826.96,1529.81,1394.73,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8
