날짜,건고추가격,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,건고추거래량,건고추생산량,건고추저장이월량,건고추수입량,건고추수입금액,건고추재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2016-06-27,9449.056604,1,38,22.1,27,17.6,76,4,1.2,8.2,0.11,85459,30109,108384,281969,32181,1784.78,1442.56,1231.78,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-28,10000,0.5,37.3,22.4,27.4,17.8,75,25,1.5,10.2,0.06,85459,30109,108384,281969,32181,1786.5,1442.54,1231.82,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-29,7794.285714,0.9,49.9,22.8,26.7,19.2,78,31,1.6,7.8,0.18,85459,30109,108384,281969,32181,1786.59,1442.63,1232.03,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-30,6333.333333,1,24.8,24.4,29.2,20.8,80,40,1.9,9.7,0.12,85459,30109,108384,281969,32181,1787.39,1442.66,1232.11,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-07-01,8666.666667,55.2,125,24.2,27.6,22,88,47,2.4,13.9,0.15,85459,30109,108384,281969,32181,1787,1442.78,1232.32,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-02,10166.66667,24.6,75.7,23.6,27,21.5,87,46,2.1,18.6,0.06,85459,30109,108384,281969,32181,1787.67,1442.69,1232.08,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-03,9916.666669,22.3,98.5,22.4,25.3,20,88,45,1.2,11,0.06,85459,30109,108384,281969,32181,1786.81,1442.7,1231.96,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-04,9666.666667,53.2,196.5,22.2,24.7,20.2,94,51,1.8,10.8,0.06,85459,30109,108384,281969,32181,1786.72,1442.58,1232.22,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-05,5563.245392,39.5,252,24.8,28.6,21.5,88,43,2.7,11.8,5.53,85459,30109,108384,281969,32181,1785.06,1442.61,1232.2,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-06,7116.161616,27.8,151.5,23.6,27.4,21.2,91,55,1.6,11.1,0.2,85459,30109,108384,281969,32181,1784.49,1442.32,1232.17,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-07,9155.03876,1.2,14.5,24.2,29,20.9,86,41,1.3,8,0.13,85459,30109,108384,281969,32181,1783.62,1442.17,1232.05,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-08,8931.451613,1,42.5,25.4,31.2,20.8,79,31,1.4,7.5,0.12,85459,30109,108384,281969,32181,1784.08,1441.92,1231.97,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-09,9500,0,2,26.1,32.1,21.2,77,27,1.4,6.7,0.08,85459,30109,108384,281969,32181,1784.98,1441.65,1231.63,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-10,8613.636363,0,9,26,31.1,21.7,78,25,1.2,6.9,0.19,85459,30109,108384,281969,32181,1785.36,1441.53,1231.39,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-11,7727.272727,2.9,31.5,25.6,30.3,22.2,83,29,1.2,6.1,0.3,85459,30109,108384,281969,32181,1785.37,1441.24,1231.47,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-12,8565.217391,8.2,116.9,24.6,28,22.4,87,45,1.3,12.6,0.14,85459,30109,108384,281969,32181,1783.1,1440.68,1231.22,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-13,7083.13253,0.1,44.6,25.6,29.9,22.1,81,35,1.5,13.3,0.17,85459,30109,108384,281969,32181,1782.01,1440.31,1230.99,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-14,8053.448276,2.3,51.5,25,30,21.4,77,35,1.8,12.7,0.12,85459,30109,108384,281969,32181,1782.21,1439.83,1230.67,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-15,8693.390805,0.8,13,24.5,28.7,20.7,72,37,2.1,14.6,0.095,85459,30109,108384,281969,32181,1783.4,1439.19,1230.3,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-16,9333.333333,27.9,110.6,21.7,23.8,20.4,92,58,2.3,18.4,0.07,85459,30109,108384,281969,32181,1782.35,1438.53,1229.54,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-17,8595.238095,0.9,14.8,23.3,27,20.7,83,39,1.7,7.8,0.085,85459,30109,108384,281969,32181,1781.84,1438.33,1229.25,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-18,7857.142857,0,3,23.7,28.7,19.7,80,42,1.3,8.1,0.1,85459,30109,108384,281969,32181,1781.13,1437.68,1229.14,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-19,7595.959596,0.1,5.6,25,30,20.4,79,34,1.6,10.8,0.2,85459,30109,108384,281969,32181,1775.51,1436.74,1228.32,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-20,8797.979798,0,1.5,25.3,29.8,21.6,76,31,1.9,13.7,0.12,85459,30109,108384,281969,32181,1773.66,1435.79,1227.51,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-21,10000,0,0,25.1,29.7,21.5,75,30,1.9,15.1,0.04,85459,30109,108384,281969,32181,1773.87,1435.11,1227.01,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-22,7547.619048,0,0,25.8,30.7,21.7,75,30,2,13,0.08,85459,30109,108384,281969,32181,1774.43,1434.37,1226.41,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-23,5820.452403,1.7,60.5,26.4,31.2,22.2,77,29,1.7,12.6,5.31,85459,30109,108384,281969,32181,1774.37,1433.31,1225.62,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-24,6410.226201,4.8,71,27.3,32,23.6,82,37,1.5,9.3,2.68,85459,30109,108384,281969,32181,1773.98,1432.93,1225.08,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-25,7000,5.8,43.1,27.3,31.6,24.5,84,45,1.4,7.2,0.05,85459,30109,108384,281969,32181,1770.82,1432.16,1224.72,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-26,5000,0,12,28,32.8,24,78,38,1.7,8.8,0.05,85459,30109,108384,281969,32181,1770.15,1431.05,1223.96,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-27,7666.666667,0.9,23,28,32,24.5,78,38,2.1,10.3,0.03,85459,30109,108384,281969,32181,1768.47,1430.01,1223.04,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-28,3833.333334,0.8,13.1,28.3,32.7,24.8,77,34,2.1,8.4,0.015,85459,30109,108384,281969,32181,1767.5,1429.05,1222.3,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-29,4791.666667,9.7,137.5,27.8,32.1,24,81,41,1.6,8.8,0.035,85459,30109,108384,281969,32181,1769.15,1428.22,1221.66,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-30,9583.333333,6.7,60,28.4,33.3,25,81,38,1.5,7.7,0.07,85459,30109,108384,281969,32181,1770.11,1427.4,1220.97,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-31,9375,4.1,49.5,28,33.5,24.4,80,34,1.4,8,0.055,85459,30109,108384,281969,32181,1770.4,1426.97,1220.28,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-08-01,9166.666667,2.4,42,27.4,32.8,23.7,80,34,1.3,7.5,0.04,85459,30109,108384,281969,32181,1768.99,1425.7,1219.48,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-02,9923.076923,3,37,26.4,30.9,23.6,84,43,1.1,8.8,0.16,85459,30109,108384,281969,32181,1764.3,1423.66,1217.7,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-03,8629.464286,1.6,27.6,26.7,31.8,23.1,81,37,1.3,10.3,0.11,85459,30109,108384,281969,32181,1763.52,1422.19,1216.41,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-04,9316.666667,0.2,103.3,27.7,33,23.4,78,35,1.5,8.5,0.24,85459,30109,108384,281969,32181,1763.39,1420.84,1215.29,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-05,8419.160105,0.2,15.8,28,33.6,23.3,76,26,1.4,7.9,0.38,85459,30109,108384,281969,32181,1762.4,1419.47,1214.05,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-06,7500,0.6,16.5,28.3,34,23.4,76,30,1.4,7.7,0.02,85459,30109,108384,281969,32181,1762.43,1418.33,1212.89,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-07,8074.074074,1.5,47,28.5,34.2,24.1,76,28,1.4,10.8,0.065,85459,30109,108384,281969,32181,1759.99,1417.72,1212.26,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-08,8648.148148,4.9,58.1,28.2,34.5,24,76,31,1.6,8.8,0.11,85459,30109,108384,281969,32181,1759.58,1416.63,1211.56,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-09,9157.407407,0.6,46.9,27.7,32.6,23.9,77,37,1.7,8.6,0.08,85459,30109,108384,281969,32181,1757.43,1414.73,1209.86,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-10,9666.666667,0,0,28.4,34,23.9,76,31,1.4,6.8,0.05,85459,30109,108384,281969,32181,1757.07,1413.51,1208.77,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-11,5610.526316,0,0,29.3,35.4,24.1,73,27,1.4,6.2,5.7,85459,30109,108384,281969,32181,1757.69,1412.32,1207.7,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-12,7805.263158,0,0,29.5,35.6,24.4,73,22,1.5,6.5,2.86,85459,30109,108384,281969,32181,1758.78,1411.29,1206.75,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-13,10000,0,0,29.5,35.3,24.6,72,20,1.6,8,0.02,85459,30109,108384,281969,32181,1757.95,1410.28,1205.79,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-14,10416.66667,1,22,29.1,34.4,25,75,22,1.7,8.3,0.04,85459,30109,108384,281969,32181,1758.43,1409.94,1205.36,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-15,10833.33333,2.6,53.8,28.5,33.8,25,76,26,1.5,7.9,0.06,85459,30109,108384,281969,32181,1757.75,1409.44,1205.11,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-16,1000,4,84.2,27.9,33.2,24.2,73,29,1.5,8.3,0.6,85459,30109,108384,281969,32181,1756.85,1408.53,1204.49,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-17,11238.09524,0.7,19,27.7,33.3,23.2,74,27,1.4,7,0.25,85459,30109,108384,281969,32181,1755.45,1407.67,1203.66,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-18,10511.11111,0.4,16.5,28,33.6,23.7,74,28,1.5,7.8,0.18,85459,30109,108384,281969,32181,1754.44,1406.95,1203.18,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-19,9308.080808,0.4,11.5,28.2,33.6,23.8,73,24,1.5,7.4,0.4,85459,30109,108384,281969,32181,1754.1,1406.6,1202.91,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-20,8968.75,0.1,20,28.3,34,24.1,70,24,1.6,6.9,0.19,85459,30109,108384,281969,32181,1753.65,1406.56,1202.61,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-21,10114.00463,0.2,4,27.9,33.8,23.2,69,26,1.6,8.7,0.15,85459,30109,108384,281969,32181,1754.03,1406.5,1202.41,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-22,11259.25926,1.2,45.5,28,34,23,72,27,1.6,7.3,0.11,85459,30109,108384,281969,32181,1754.38,1406.34,1202.61,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-23,9929.292929,1.8,40.5,27.3,32.2,23.6,74,32,1.8,7.1,0.2,85459,30109,108384,281969,32181,1758.06,1406.87,1203.35,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-24,10412.69841,0,7.3,27.3,33.2,22.9,68,18,1.6,7.4,0.13,85459,30109,108384,281969,32181,1759.4,1406.92,1203.36,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-25,10435.65891,2.1,31.5,27.2,33.7,21.3,70,18,1.6,9.5,0.13,85459,30109,108384,281969,32181,1760.65,1406.92,1203.4,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-26,3828.125,11.3,72.5,21.9,27.2,18.3,80,24,2.3,15.8,8,85459,30109,108384,281969,32181,1761.25,1407.15,1203.45,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-27,10038.46154,0.6,30.9,22,27.1,17.1,65,27,2.4,10,0.23,85459,30109,108384,281969,32181,1761.27,1407.43,1203.53,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-28,9951.329535,22.8,152.5,19.6,23.3,17.3,83,42,2.3,12.7,0.195,85459,30109,108384,281969,32181,1761.15,1407.55,1203.26,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-29,9864.197531,3,220.5,20.5,25.4,16.3,69,30,2.4,17.7,0.16,85459,30109,108384,281969,32181,1761.68,1407.76,1203.96,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-30,9776.041667,1,147.9,20.7,24.7,16.9,70,37,3.1,19.8,0.29,85459,30109,108384,281969,32181,1763.27,1408.15,1204.15,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-31,5695.588235,7.8,55.1,21.8,25.3,18.5,67,21,4.1,17.2,0.54,85459,30109,108384,281969,32181,1762.65,1408.54,1204.6,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-09-01,9426.865672,2,29.5,24.6,30.2,19.6,70,29,2.8,13.6,0.27,85459,30109,108384,281969,32181,1761.44,1408.72,1204.69,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-02,8897.119342,28.9,147.5,21.4,24.8,19.4,87,42,1.9,10.4,0.24,85459,30109,108384,281969,32181,1762.91,1408.6,1204.45,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-03,4448.559671,20.5,163.7,22.9,27.1,19.7,86,36,1.4,11.7,0.12,85459,30109,108384,281969,32181,1764.24,1408.51,1204.24,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-04,4494.708994,2.1,30.6,24.6,29.4,21.1,84,43,1.4,7.8,0.19,85459,30109,108384,281969,32181,1764.51,1408.46,1203.94,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-05,8989.417989,1.3,23.5,24.6,29.1,21.7,85,31,1.2,6.8,0.38,85459,30109,108384,281969,32181,1762.94,1408.52,1204.27,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-06,9166.666667,0,0.1,23.6,27.8,20.2,83,34,1.1,8.4,0.006,85459,30109,108384,281969,32181,1762.31,1408.3,1203.91,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-07,8011.111111,1.3,21.6,23.1,27.9,19.9,80,37,1.2,13.7,0.36,85459,30109,108384,281969,32181,1762.77,1408.19,1203.76,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-08,10000,3.2,31.5,22.7,28.2,18.6,79,34,1.4,8.1,0.01,85459,30109,108384,281969,32181,1763.43,1408.12,1203.7,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-09,9222.222222,1.4,18.5,22.8,28.5,18.9,79,33,1.4,9.9,0.07,85459,30109,108384,281969,32181,1762.44,1408.26,1203.61,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-10,9851.851852,5.1,79.3,22.4,27.6,18.7,82,39,1.2,5.8,0.11,85459,30109,108384,281969,32181,1761.11,1408.38,1203.45,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-11,8938.425926,1.2,14.9,22.8,27.3,19.3,81,31,1.2,6.5,0.085,85459,30109,108384,281969,32181,1760.55,1408.33,1203.18,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-12,8025,7.8,41.8,21.7,25.9,19.1,85,40,1.3,8.4,0.06,85459,30109,108384,281969,32181,1759.59,1408.6,1203.64,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-13,5456.62412,0,0.7,22.4,28.2,17.7,79,36,1.4,7.6,4.54,85459,30109,108384,281969,32181,1759.27,1408.78,1203.68,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-14,2728.31206,0,9.4,22.6,27.7,18.7,80,35,1.2,8.1,2.27,85459,30109,108384,281969,32181,1759.52,1408.92,1203.51,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-20,6250,0,0,18.8,24.4,13.9,62,17,2.6,14.2,0.01,85459,30109,108384,281969,32181,1758.17,1408.52,1203.1,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-21,12500,0,0,18.4,24.1,12.7,69,25,1.6,8.8,0.02,85459,30109,108384,281969,32181,1760.33,1408.21,1202.83,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-22,12500,0,1.4,19.4,24.6,15.8,74,27,1.4,7.6,0.02,85459,30109,108384,281969,32181,1759.97,1407.97,1202.35,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-23,10291.00529,0,0,19.7,26.1,14.4,77,27,1.2,5.8,0.19,85459,30109,108384,281969,32181,1759.42,1407.83,1202.22,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-24,10279.11647,0,0,20.4,27.1,15.4,77,29,1.2,6.2,0.25,85459,30109,108384,281969,32181,1759.74,1407.49,1201.83,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-25,9602.277533,0,0,20.7,26.6,16.1,79,23,1,6.9,0.24,85459,30109,108384,281969,32181,1759.26,1407.49,1201.52,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-26,8925.438596,2.2,15,21.7,26.5,17.9,83,34,1.1,7.4,0.23,85459,30109,108384,281969,32181,1758.15,1407.36,1201.82,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-27,11425.92593,5.4,39.7,22.7,26.7,20.1,89,51,1.1,7.4,0.03,85459,30109,108384,281969,32181,1759.81,1407.21,1201.45,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-28,10166.66667,7.6,66.8,21.3,24.7,18.8,88,49,1.4,10,0.16,85459,30109,108384,281969,32181,1759.31,1406.94,1201.15,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-29,9209.677419,1.3,24.2,19.1,21.7,17,81,42,2,9.6,0.19,85459,30109,108384,281969,32181,1758.28,1406.86,1201.05,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-30,9191.176471,13,69.5,17.8,19.9,15.9,89,48,1.1,9.2,0.07,85459,30109,108384,281969,32181,1758.5,1406.79,1200.91,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-10-01,8571.428571,2.4,29.3,19.1,22.3,16.3,89,33,1,7.5,0.08,85459,30109,108384,281969,32181,1758.68,1406.78,1200.72,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-02,9642.857141,6.1,111.3,20.8,24.4,17.8,87,40,1.6,13.8,0.05,85459,30109,108384,281969,32181,1758.71,1406.77,1200.4,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-03,10714.28571,9.6,98,22.6,26.9,18.9,88,39,1.6,9.8,0.02,85459,30109,108384,281969,32181,1758.06,1406.78,1200.57,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-04,11042.63566,0.6,21.4,21.4,27.2,16.8,77,27,2.2,14.3,0.39,85459,30109,108384,281969,32181,1758.12,1406.71,1200.82,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-05,8302.325581,51.1,277.5,19.5,24.2,16.7,86,42,2.9,49,0.39,85459,30109,108384,281969,32181,1757.47,1406.62,1200.52,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-06,8177.083333,0,3.2,18.6,24.3,14.4,76,22,1.7,11.7,0.19,85459,30109,108384,281969,32181,1760.25,1406.82,1200.78,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-07,10387.5,9.3,32,18.4,22.8,14.8,81,39,1.9,11.1,0.04,85459,30109,108384,281969,32181,1760.33,1407.26,1201.31,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-08,7552.083333,23.6,92.2,17.4,21.5,14,78,28,2,14.3,0.19,85459,30109,108384,281969,32181,1760.86,1407.8,1201.57,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-09,7872.67088,0,0.1,12.8,17.8,8.8,58,16,2.5,17,0.185,85459,30109,108384,281969,32181,1760.37,1408.11,1201.75,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-10,8193.258427,0,0,13.3,19.1,8.4,70,12,1.3,9.9,0.18,85459,30109,108384,281969,32181,1760.97,1408.67,1202.61,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-11,8017.241379,0,0,14.5,20.6,10.2,76,21,1.1,7.4,0.35,85459,30109,108384,281969,32181,1763.73,1411.26,1205.67,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-12,10833.33333,0,0.3,15.1,21.2,10.8,70,19,1.4,10,0.01,85459,30109,108384,281969,32181,1765.23,1412.68,1207.19,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-13,8441.176471,0,0,14.5,20.2,10.6,72,18,1,7.8,0.41,85459,30109,108384,281969,32181,1766.28,1413.89,1208.51,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-14,8002.946955,0,0,15.2,23.1,9.2,74,18,1.1,6.9,0.51,85459,30109,108384,281969,32181,1766.69,1414.86,1209.5,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-15,5519.555724,0,0,16.7,24.3,10.6,75,25,1.3,8,5.27,85459,30109,108384,281969,32181,1766.56,1415.71,1210.19,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-16,6759.777862,18.5,60.8,16,18.5,13.9,89,37,1.1,10.3,2.75,85459,30109,108384,281969,32181,1766.93,1416.26,1210.47,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-17,8000,0.3,4,17.7,23.2,14,84,38,1.3,9.9,0.23,85459,30109,108384,281969,32181,1767.25,1417.09,1211.74,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-18,8364.197531,0,1,16.3,22.4,12,83,31,1.3,7.4,0.16,85459,30109,108384,281969,32181,1770.35,1418.95,1213.44,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-19,10846.15385,0,0,16.8,23.3,12.6,82,31,1.1,8.5,0.08,85459,30109,108384,281969,32181,1770.92,1419.89,1214.69,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-20,7833.333333,0.1,3.3,16.8,22.7,11.7,77,25,1.7,12.2,0.05,85459,30109,108384,281969,32181,1771.71,1420.88,1215.8,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-21,7825.396825,0.4,27.5,16.6,18.8,14.9,74,42,2.2,11.7,0.13,85459,30109,108384,281969,32181,1773.61,1421.9,1216.78,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-22,3912.698412,0.4,34.3,16.8,21,13.6,76,27,1.4,10.2,0.065,85459,30109,108384,281969,32181,1774.54,1422.82,1217.66,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-23,4174.242424,2.3,18.5,14.4,17.6,11.4,76,39,2.7,14,0.065,85459,30109,108384,281969,32181,1775.5,1423.33,1217.98,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-24,8348.484848,0,6.5,14.2,19.4,9.5,71,20,1.8,11.2,0.13,85459,30109,108384,281969,32181,1775.56,1424.17,1219.2,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-25,8237.142857,13.7,47.5,14.6,19.1,11.3,87,44,1.8,13.5,0.07,85459,30109,108384,281969,32181,1776.19,1425.4,1220.43,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-26,8348.484848,0,8.4,13.8,18.3,10,82,27,1.3,10.3,0.07,85459,30109,108384,281969,32181,1776.9,1426.18,1221.5,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-27,8694.444444,0,1.8,14.5,19.2,9.1,76,22,1.7,10.8,0.07,85459,30109,108384,281969,32181,1776.77,1426.75,1222.08,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-28,8802.259887,5.6,24.3,14.1,16.5,12.1,83,26,1.9,17.3,0.18,85459,30109,108384,281969,32181,1774.87,1427.18,1222.37,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-29,4401.129944,0.7,18.7,10.6,14,7.1,66,24,2.2,14.4,0.09,85459,30109,108384,281969,32181,1774.3,1427.45,1222.68,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-30,5000,0,7.1,8.1,15.1,2.9,55,8,1.6,11,0.1,85459,30109,108384,281969,32181,1772.59,1427.64,1222.79,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-31,10000,0.3,15,8.3,11.6,4.4,67,17,1.6,12.7,0.2,85459,30109,108384,281969,32181,1772.95,1428,1223.48,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-11-01,9075,0,7,4.6,9.7,0.4,51,13,2.6,16.5,0.02,85459,30109,108384,281969,32181,1773.84,1428.72,1224.29,1.5,8,0.2,1.7,0.9,2.7,1.6,1.6
2016-11-02,9954.166665,0.1,3.1,5.3,11.8,-1.2,56,8,1.8,12.3,0.015,85459,30109,108384,281969,32181,1775.24,1428.98,1224.76,1.5,8,0.2,1.7,0.9,2.7,1.6,1.6
2016-11-03,10833.33333,0.1,3.3,8.1,14.7,2.9,71,25,1.4,10.3,0.01,85459,30109,108384,281969,32181,1777.3,1429.12,1224.86,1.5,8,0.2,1.7,0.9,2.7,1.6,1.6
2016-11-04,5538.095238,0,0,10.2,17.4,3.5,72,22,1.6,12.1,5.04,85459,30109,108384,281969,32181,1777.28,1429.26,1224.96,1.5,8,0.2,1.7,0.9,2.7,1.6,1.6
2016-11-05,7500,0.2,5,13.2,19.8,7.6,77,36,1.8,12.3,0.05,85459,30109,108384,281969,32181,1777.32,1429.27,1224.94,1.5,8,0.2,1.7,0.9,2.7,1.6,1.6
2016-11-06,8469.827586,1.6,26.4,12.6,16.5,8.9,76,41,2.3,12.9,0.2,85459,30109,108384,281969,32181,1777.93,1429.37,1224.7,1.5,8,0.2,1.7,0.9,2.7,1.6,1.6
2016-11-07,9439.655172,1.5,8,13.1,17.8,9.4,75,41,1.6,12.1,0.35,85459,30109,108384,281969,32181,1779.2,1429.45,1225.2,1.5,8,0.2,1.7,0.9,2.7,1.6,1.6
