,날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,마늘가격,마늘거래량,마늘생산량,마늘저장이월량,마늘수입량,마늘수입금액,마늘재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
485,2015-05-08,0.0,0.5,16.9,23.4,9.2,53,6,1.5,8.2,3052.1379269999998,39.01,266273,7256,70576,70057,20638,1896.02,1522.99,1328.56,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
486,2015-05-09,0.2,3.3,17.7,24.1,12.9,62,18,2.1,10.1,3426.4939170000002,29.1,266273,7256,70576,70057,20638,1897.15,1525.62,1330.33,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
487,2015-05-10,0.0,0.0,16.7,23.5,10.8,64,16,1.9,8.6,3071.0499125,46.425,266273,7256,70576,70057,20638,1896.91,1526.8,1330.98,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
488,2015-05-11,23.8,220.5,16.8,21.9,11.7,73,28,2.9,21.9,2715.605908,63.75,266273,7256,70576,70057,20638,1897.27,1528.95,1332.71,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
489,2015-05-12,9.0,39.0,15.8,19.8,12.2,67,20,4.1,15.7,3377.8739219999998,37.12,266273,7256,70576,70057,20638,1899.99,1532.2,1335.7,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
490,2015-05-13,0.0,0.0,19.6,25.7,12.5,50,11,4.1,17.1,3338.155552,32.92,266273,7256,70576,70057,20638,1905.35,1535.0,1338.0,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
491,2015-05-14,0.0,0.5,20.7,26.9,13.6,63,17,2.5,14.4,2961.204544,64.0,266273,7256,70576,70057,20638,1906.34,1537.9,1340.17,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
492,2015-05-15,1.3,10.5,19.1,23.9,15.3,78,21,1.8,10.8,3071.780383,46.49,266273,7256,70576,70057,20638,1908.72,1540.82,1342.59,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
493,2015-05-16,0.0,0.6,18.0,25.3,11.7,58,9,2.2,11.0,3335.703687,45.56,266273,7256,70576,70057,20638,1911.48,1543.96,1344.96,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
494,2015-05-17,0.0,0.0,18.0,26.1,9.8,47,7,1.6,12.0,3074.4280795,63.79,266273,7256,70576,70057,20638,1911.95,1545.39,1345.73,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
495,2015-05-18,4.0,38.3,16.3,20.4,12.8,67,14,1.6,11.7,2813.1524719999998,82.02,266273,7256,70576,70057,20638,1908.99,1548.11,1348.86,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
496,2015-05-19,0.7,7.8,17.9,24.2,12.8,74,19,2.2,11.7,2581.856376,65.54,266273,7256,70576,70057,20638,1913.88,1551.36,1350.74,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
497,2015-05-20,0.0,5.4,16.7,22.5,11.3,57,3,2.5,11.6,3373.1971,56.2,266273,7256,70576,70057,20638,1913.17,1553.77,1352.68,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
498,2015-05-21,0.0,0.0,18.7,26.5,10.1,53,12,2.3,13.6,2968.568417,53.36,266273,7256,70576,70057,20638,1914.46,1555.96,1354.32,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
499,2015-05-22,0.0,0.0,20.7,27.7,14.0,45,11,2.2,10.5,2669.495142,63.71,266273,7256,70576,70057,20638,1917.42,1558.21,1356.11,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
500,2015-05-23,0.0,0.0,20.2,27.3,14.1,48,9,1.7,7.9,2639.771341,74.43,266273,7256,70576,70057,20638,1919.31,1560.62,1357.69,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
501,2015-05-24,0.0,0.0,20.3,28.3,12.5,48,9,1.7,9.3,2578.9596410000004,91.355,266273,7256,70576,70057,20638,1919.14,1561.72,1358.32,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
502,2015-05-25,0.0,0.0,20.2,28.3,12.2,53,6,1.8,11.2,2518.147941,108.28,266273,7256,70576,70057,20638,1919.04,1563.01,1359.43,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
503,2015-05-26,0.0,0.0,21.8,30.9,13.1,50,8,1.8,9.7,2202.008271,100.35,266273,7256,70576,70057,20638,1921.1,1564.95,1360.77,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
504,2015-05-27,0.0,0.0,21.4,30.0,12.8,49,8,1.5,11.5,2463.672686,100.29,266273,7256,70576,70057,20638,1924.05,1566.68,1361.86,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
505,2015-05-28,0.0,3.0,21.7,29.2,15.5,53,13,1.7,9.0,2565.7771789999997,74.38,266273,7256,70576,70057,20638,1922.85,1567.87,1362.64,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
506,2015-05-29,0.0,0.0,22.5,29.6,14.6,53,14,1.6,7.8,2540.576697,82.9,266273,7256,70576,70057,20638,1924.12,1568.81,1363.36,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
507,2015-05-30,2.7,22.0,19.1,23.0,15.8,77,33,1.6,9.5,2917.909047,57.7,266273,7256,70576,70057,20638,1922.99,1569.63,1363.74,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
508,2015-05-31,0.0,0.0,20.4,27.7,14.5,67,14,1.7,8.6,2627.315462,101.64500000000001,266273,7256,70576,70057,20638,1921.86,1570.18,1364.0,0.6,2.7,-0.3,2.5,0.7,1.8,2.1,-0.5
509,2015-06-01,0.0,0.0,21.8,29.0,14.2,59,14,1.7,9.8,2336.721877,145.59,266273,7256,70576,70057,20638,1923.48,1571.55,1365.32,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
510,2015-06-02,0.4,39.9,21.7,27.2,17.2,63,13,1.6,8.4,3035.8667530000002,68.32,266273,7256,70576,70057,20638,1923.65,1572.4,1365.77,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
511,2015-06-03,0.0,2.5,21.7,27.7,16.4,46,10,2.9,19.1,2785.3538550000003,90.6,266273,7256,70576,70057,20638,1924.7,1573.51,1366.49,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
512,2015-06-04,0.0,0.0,21.6,29.3,12.9,44,9,1.7,9.1,2853.5905350000003,73.05,266273,7256,70576,70057,20638,1924.17,1574.42,1367.04,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
513,2015-06-05,3.2,16.4,16.9,21.2,13.3,71,22,1.5,9.0,3024.317348,85.25,266273,7256,70576,70057,20638,1925.96,1575.14,1367.48,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
514,2015-06-06,0.0,0.0,19.1,26.1,12.3,66,26,1.9,12.0,2888.798899,61.42,266273,7256,70576,70057,20638,1925.93,1575.56,1367.59,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
515,2015-06-07,0.0,0.0,20.9,27.6,15.0,63,22,1.9,10.5,2696.9825645,76.655,266273,7256,70576,70057,20638,1925.92,1575.86,1367.53,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
516,2015-06-08,1.3,11.0,20.2,24.7,15.8,73,29,1.4,8.6,2505.1662300000003,91.89,266273,7256,70576,70057,20638,1925.63,1576.18,1367.98,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
517,2015-06-09,0.0,0.1,21.7,27.9,16.3,71,21,1.7,7.6,2802.625706,86.07,266273,7256,70576,70057,20638,1925.54,1576.8,1368.17,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
518,2015-06-10,0.0,0.1,23.7,31.2,16.5,61,14,1.8,9.5,2955.325053,81.8,266273,7256,70576,70057,20638,1924.76,1577.23,1368.45,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
519,2015-06-11,1.7,13.5,21.8,25.6,17.9,75,16,1.9,10.2,3542.674912,60.77,266273,7256,70576,70057,20638,1925.85,1577.63,1368.53,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
520,2015-06-12,0.7,13.5,23.2,29.6,18.1,65,17,2.4,10.9,2991.765525,42.37,266273,7256,70576,70057,20638,1926.22,1578.28,1368.78,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
521,2015-06-13,0.7,14.5,22.6,28.4,17.5,69,25,2.3,12.8,3456.8475770000005,40.11,266273,7256,70576,70057,20638,1926.72,1578.92,1368.89,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
522,2015-06-14,5.1,50.2,21.8,27.3,17.4,77,23,1.9,14.9,3550.959919,45.45,266273,7256,70576,70057,20638,1925.22,1579.21,1368.72,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
523,2015-06-15,0.0,2.0,23.0,28.4,19.2,75,25,1.6,6.6,3645.072261,50.79,266273,7256,70576,70057,20638,1927.6,1579.67,1369.28,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
524,2015-06-16,1.1,34.5,22.6,28.5,19.2,78,23,1.7,7.6,4156.234874,42.54,266273,7256,70576,70057,20638,1932.77,1581.36,1369.73,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
525,2015-06-17,2.9,36.5,21.4,25.9,18.2,79,21,1.8,8.3,3967.9410310000003,55.08,266273,7256,70576,70057,20638,1934.4,1582.09,1369.97,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
526,2015-06-18,0.8,15.5,22.5,27.8,18.1,70,27,2.2,8.9,4212.031424,35.1,266273,7256,70576,70057,20638,1934.4,1582.68,1370.09,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
527,2015-06-19,2.2,40.5,22.4,27.8,18.4,69,29,2.2,9.9,4436.540352,43.65,266273,7256,70576,70057,20638,1936.52,1583.28,1370.32,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
528,2015-06-20,12.2,50.0,19.4,22.3,17.4,87,40,1.4,7.2,4435.5015969999995,34.44,266273,7256,70576,70057,20638,1935.3,1583.69,1370.27,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
529,2015-06-21,0.1,8.5,21.2,26.8,17.0,76,28,1.5,7.3,4445.353384999999,46.989999999999995,266273,7256,70576,70057,20638,1935.89,1583.73,1370.12,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
530,2015-06-22,0.2,32.0,22.3,28.0,17.3,73,24,1.7,7.3,4455.205172999999,59.54,266273,7256,70576,70057,20638,1935.18,1584.09,1370.5,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
531,2015-06-23,0.1,4.5,23.1,29.0,18.2,72,23,1.7,8.7,4840.534163,56.66,266273,7256,70576,70057,20638,1934.24,1584.35,1370.25,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
532,2015-06-24,3.4,69.9,22.5,27.2,19.2,77,32,1.6,10.1,4515.387858,77.25,266273,7256,70576,70057,20638,1937.41,1584.58,1370.13,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
533,2015-06-25,14.6,93.9,21.8,25.9,18.9,80,32,2.0,13.9,4320.473676,91.65,266273,7256,70576,70057,20638,1935.18,1584.71,1369.82,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
534,2015-06-26,32.4,155.5,20.9,23.8,18.8,86,46,2.8,17.8,4313.2284899999995,55.42,266273,7256,70576,70057,20638,1936.08,1584.84,1369.7,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
535,2015-06-27,0.7,13.6,21.6,25.8,18.4,77,33,2.0,12.6,4967.155011,41.22,266273,7256,70576,70057,20638,1936.29,1584.8,1369.41,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
536,2015-06-28,0.0,2.5,22.1,27.2,17.9,76,32,1.8,9.4,4961.746328,44.42,266273,7256,70576,70057,20638,1936.13,1584.76,1369.09,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
537,2015-06-29,0.2,7.5,23.5,29.1,18.5,73,25,1.7,8.7,4956.3376450000005,47.62,266273,7256,70576,70057,20638,1937.15,1584.88,1369.47,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
538,2015-06-30,11.5,93.2,21.4,25.5,19.0,84,33,1.4,12.3,4383.469454,49.58,266273,7256,70576,70057,20638,1932.99,1584.68,1369.15,0.7,3.6,0.0,2.5,0.7,1.8,2.0,-0.1
539,2015-07-01,0.9,11.0,22.6,28.1,18.4,73,27,2.5,15.6,4909.879602,45.36,266273,7256,70576,70057,20638,1932.39,1584.5,1368.52,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
540,2015-07-02,0.2,4.5,22.4,28.2,17.0,69,24,2.0,9.3,3335.232302,412.55,266273,7256,70576,70057,20638,1930.94,1584.36,1368.1,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
541,2015-07-03,0.5,11.0,22.3,28.0,17.6,68,23,1.9,9.3,4018.521092,37.1,266273,7256,70576,70057,20638,1928.25,1584.2,1367.9,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
542,2015-07-04,0.0,0.2,21.2,26.7,15.8,70,24,1.8,6.8,4727.3689460000005,26.86,266273,7256,70576,70057,20638,1927.22,1583.95,1367.19,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
543,2015-07-05,0.4,25.7,21.8,27.4,17.0,72,26,1.6,6.8,4784.2283735,26.665,266273,7256,70576,70057,20638,1927.77,1583.87,1366.83,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
544,2015-07-06,0.2,17.0,22.2,27.2,17.9,73,21,1.5,5.9,4841.087801,26.47,266273,7256,70576,70057,20638,1927.97,1583.79,1366.8,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
545,2015-07-07,13.3,169.7,20.1,23.1,17.7,82,13,1.7,13.7,4620.178289,39.82,266273,7256,70576,70057,20638,1928.72,1583.38,1366.01,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
546,2015-07-08,23.0,132.5,21.0,23.6,18.4,90,44,2.0,9.1,3759.551708,30.47,266273,7256,70576,70057,20638,1926.59,1582.89,1365.21,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
547,2015-07-09,19.1,116.0,22.8,26.2,20.2,86,9,2.0,9.8,3860.660914,276.87,266273,7256,70576,70057,20638,1927.83,1582.36,1364.34,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
548,2015-07-10,0.0,1.6,25.0,30.3,20.6,79,32,1.8,9.1,4455.933755,30.22,266273,7256,70576,70057,20638,1928.51,1581.57,1363.14,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
549,2015-07-11,9.2,98.9,25.9,31.1,22.0,81,34,1.8,16.3,5058.240992,22.81,266273,7256,70576,70057,20638,1926.02,1580.71,1361.65,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
550,2015-07-12,44.8,273.5,24.2,26.1,22.8,91,54,3.8,24.6,5072.099448499999,23.235,266273,7256,70576,70057,20638,1926.27,1580.41,1360.92,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
551,2015-07-13,3.6,21.0,23.9,26.7,21.8,82,43,4.0,13.9,5085.957904999999,23.66,266273,7256,70576,70057,20638,1925.08,1580.03,1360.49,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
552,2015-07-14,0.1,3.5,25.4,30.8,21.0,77,30,2.0,11.8,4605.754218,24.01,266273,7256,70576,70057,20638,1924.75,1579.08,1358.87,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
553,2015-07-15,1.0,62.5,25.0,31.2,20.7,76,29,1.9,10.9,5061.902124,29.43,266273,7256,70576,70057,20638,1925.27,1578.23,1357.29,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
554,2015-07-16,0.0,6.0,22.9,27.1,19.4,67,35,3.3,12.8,3687.300464,220.69,266273,7256,70576,70057,20638,1923.09,1577.4,1355.86,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
555,2015-07-17,0.3,7.5,21.6,25.7,17.8,67,33,2.3,16.8,3735.40726,62.29,266273,7256,70576,70057,20638,1920.95,1575.89,1354.14,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
556,2015-07-18,0.1,1.5,23.0,27.1,20.1,75,38,1.5,7.7,4839.653881,21.25,266273,7256,70576,70057,20638,1921.14,1574.77,1352.6,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
557,2015-07-19,1.5,9.7,24.0,28.6,20.2,80,39,1.5,8.1,4988.9796075,19.595,266273,7256,70576,70057,20638,1919.88,1574.28,1351.78,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
558,2015-07-20,2.7,27.5,24.3,27.6,21.9,86,50,1.6,6.9,5138.305334000001,17.94,266273,7256,70576,70057,20638,1919.82,1573.6,1350.95,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
559,2015-07-21,4.1,29.5,24.6,28.3,22.1,89,46,1.3,5.7,4615.520303,19.28,266273,7256,70576,70057,20638,1920.19,1572.66,1349.15,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
560,2015-07-22,2.8,40.0,25.7,29.9,23.0,87,43,1.3,11.0,3904.3228229999995,31.08,266273,7256,70576,70057,20638,1920.51,1571.76,1347.83,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
561,2015-07-23,13.0,77.0,25.9,29.4,23.6,88,44,1.9,12.7,5096.349449,20.15,266273,7256,70576,70057,20638,1919.23,1570.57,1346.11,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
562,2015-07-24,17.4,134.0,25.6,27.6,24.1,90,56,2.5,12.6,4840.026693,17.46,266273,7256,70576,70057,20638,1918.23,1569.63,1344.64,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
563,2015-07-25,8.8,105.8,26.5,29.6,24.0,82,44,2.7,13.5,3299.6436719999997,69.96,266273,7256,70576,70057,20638,1916.43,1568.59,1343.18,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
564,2015-07-26,3.8,41.6,27.0,32.4,22.4,77,31,1.7,9.5,3941.8184604999997,51.94,266273,7256,70576,70057,20638,1915.58,1568.14,1342.25,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
565,2015-07-27,1.8,25.3,26.6,30.4,23.5,82,34,1.6,7.7,4583.993249,33.92,266273,7256,70576,70057,20638,1916.31,1567.45,1341.44,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
566,2015-07-28,0.6,23.1,27.4,32.0,24.1,80,37,1.6,7.6,4417.82374,24.08,266273,7256,70576,70057,20638,1915.94,1566.15,1339.75,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
567,2015-07-29,7.1,64.7,27.3,31.1,24.3,85,46,1.7,10.7,5137.047396,13.46,266273,7256,70576,70057,20638,1916.36,1564.98,1338.15,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
568,2015-07-30,0.0,0.0,28.7,33.7,24.7,79,31,2.0,9.6,4716.785304,35.68,266273,7256,70576,70057,20638,1915.55,1564.12,1336.88,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
569,2015-07-31,0.2,4.5,28.3,33.6,24.5,78,29,1.9,11.0,5204.847574,13.65,266273,7256,70576,70057,20638,1914.7,1563.34,1335.99,0.7,3.0,-0.1,2.6,1.7,1.9,2.1,-0.1
570,2015-08-01,1.0,66.5,27.6,32.9,23.8,79,27,1.8,8.7,5529.256145,4.64,266273,7256,70576,70057,20638,1913.9,1561.97,1333.6,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
571,2015-08-02,5.1,39.7,27.0,31.5,23.5,83,37,1.9,9.4,5150.207276,10.945,266273,7256,70576,70057,20638,1911.72,1561.53,1332.74,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
572,2015-08-03,0.0,3.5,28.1,33.1,24.2,74,28,2.2,11.1,4771.158407,17.25,266273,7256,70576,70057,20638,1912.43,1560.91,1331.98,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
573,2015-08-04,0.0,4.7,28.0,33.3,23.3,72,21,2.5,10.8,5291.327671,13.95,266273,7256,70576,70057,20638,1909.96,1559.64,1330.14,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
574,2015-08-05,0.0,12.0,28.0,33.7,23.6,74,29,2.0,9.3,4604.962224,19.99,266273,7256,70576,70057,20638,1906.53,1558.65,1328.42,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
575,2015-08-06,0.0,1.0,28.4,34.3,23.4,74,22,1.4,7.2,5382.049125,10.28,266273,7256,70576,70057,20638,1907.97,1557.68,1326.76,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
576,2015-08-07,2.2,65.0,28.5,34.8,23.4,74,25,1.4,8.1,5156.1449600000005,11.21,266273,7256,70576,70057,20638,1904.99,1556.66,1325.0,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
577,2015-08-08,6.8,63.6,27.1,33.8,23.6,82,29,1.6,11.5,5090.352979,12.28,266273,7256,70576,70057,20638,1905.37,1555.54,1323.35,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
578,2015-08-09,0.0,0.0,26.8,32.3,22.7,77,24,1.5,6.8,5061.2352040000005,15.735,266273,7256,70576,70057,20638,1904.18,1554.97,1322.3,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
579,2015-08-10,0.0,0.0,26.4,31.5,22.7,76,26,1.4,7.1,5032.117429,19.19,266273,7256,70576,70057,20638,1902.78,1554.09,1321.19,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
580,2015-08-11,6.7,91.8,25.1,29.2,21.3,80,23,1.4,16.5,5296.0448799999995,20.5,266273,7256,70576,70057,20638,1901.92,1552.43,1318.78,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
581,2015-08-12,5.1,31.0,23.8,27.9,20.4,83,33,1.8,12.8,5490.04317,11.0,266273,7256,70576,70057,20638,1900.38,1551.12,1316.74,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
582,2015-08-13,6.9,59.0,24.8,30.5,21.0,81,34,1.5,10.3,4721.485745,16.8,266273,7256,70576,70057,20638,1900.13,1549.67,1314.57,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
583,2015-08-14,1.1,22.5,25.1,30.8,20.8,80,33,1.4,7.0,5312.86114,10.72,266273,7256,70576,70057,20638,1899.15,1548.01,1312.37,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
584,2015-08-15,0.0,4.5,25.9,31.6,21.2,78,29,1.4,6.2,5266.25195,10.9,266273,7256,70576,70057,20638,1899.88,1547.37,1311.07,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
585,2015-08-16,6.9,74.6,24.8,29.7,21.4,84,38,1.4,8.8,5247.9017325,14.524999999999999,266273,7256,70576,70057,20638,1898.94,1546.78,1310.08,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
586,2015-08-17,1.0,38.6,25.1,30.9,20.5,77,33,1.6,8.9,5229.551515,18.15,266273,7256,70576,70057,20638,1898.23,1545.61,1308.67,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
587,2015-08-18,0.0,1.4,25.2,30.0,21.3,76,32,1.6,8.3,5683.779085,15.56,266273,7256,70576,70057,20638,1896.7,1543.86,1306.05,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
588,2015-08-19,0.0,1.8,25.0,29.0,21.4,79,39,1.4,8.4,4784.557721,20.94,266273,7256,70576,70057,20638,1895.88,1542.11,1303.94,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
589,2015-08-20,5.0,35.7,24.1,27.3,22.0,87,46,1.2,9.0,5404.388986,19.98,266273,7256,70576,70057,20638,1893.88,1540.47,1301.72,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
590,2015-08-21,26.6,126.0,23.6,28.3,21.1,86,40,1.4,15.5,5258.699013,12.16,266273,7256,70576,70057,20638,1893.57,1538.62,1298.67,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
591,2015-08-22,0.3,5.6,24.3,28.6,21.1,83,29,1.2,7.9,4894.748171,19.82,266273,7256,70576,70057,20638,1892.67,1536.83,1296.15,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
592,2015-08-23,0.1,3.0,24.9,29.8,21.4,80,27,1.2,6.3,4829.854498000001,23.415,266273,7256,70576,70057,20638,1893.56,1535.99,1294.75,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
593,2015-08-24,3.1,65.5,24.7,27.9,22.1,79,41,2.3,10.2,4764.960825,27.01,266273,7256,70576,70057,20638,1891.97,1534.64,1293.53,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
594,2015-08-25,26.8,201.5,21.5,24.0,19.7,89,54,3.4,25.3,5524.664049,14.9,266273,7256,70576,70057,20638,1887.59,1532.13,1290.22,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
595,2015-08-26,0.4,48.5,22.2,26.9,18.7,76,33,1.9,22.6,5662.269013,13.1,266273,7256,70576,70057,20638,1885.56,1529.74,1287.14,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
596,2015-08-27,1.4,17.5,23.2,28.7,18.3,77,24,1.9,10.5,4756.797704,21.69,266273,7256,70576,70057,20638,1882.02,1527.31,1284.01,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
597,2015-08-28,2.5,29.5,23.0,28.7,18.8,80,27,1.4,9.2,5154.163493999999,13.92,266273,7256,70576,70057,20638,1879.3,1525.2,1281.31,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
598,2015-08-29,0.0,0.0,22.9,28.7,18.8,79,25,1.2,5.9,5551.952107,15.66,266273,7256,70576,70057,20638,1878.5,1523.83,1279.36,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
599,2015-08-30,0.4,18.5,23.2,29.1,18.3,79,27,1.2,5.3,5533.9297344999995,18.060000000000002,266273,7256,70576,70057,20638,1878.0,1523.31,1278.32,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
600,2015-08-31,1.8,29.0,23.9,29.1,19.3,78,34,1.6,7.0,5515.907362,20.46,266273,7256,70576,70057,20638,1878.0,1522.64,1277.88,0.7,2.7,-0.1,2.6,2.0,1.8,2.1,-0.1
601,2015-09-01,5.0,59.2,23.6,27.9,20.8,79,41,1.9,11.9,5410.47475,17.68,266273,7256,70576,70057,20638,1875.7,1520.29,1274.56,0.5,1.3,-0.5,2.6,1.8,1.8,2.0,-0.3
602,2015-09-02,9.6,52.5,22.8,27.4,20.0,86,45,1.6,8.9,5500.962413,13.41,266273,7256,70576,70057,20638,1871.34,1519.15,1272.88,0.5,1.3,-0.5,2.6,1.8,1.8,2.0,-0.3
603,2015-09-03,1.8,18.0,22.9,28.1,19.2,81,39,1.6,9.1,4522.78194,23.52,266273,7256,70576,70057,20638,1871.12,1518.04,1271.33,0.5,1.3,-0.5,2.6,1.8,1.8,2.0,-0.3
