날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,무거래량,무생산량,무저장이월량,무수입량,무수입금액,무재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가,무가격
2019-08-19,0.4,16.4,25.1,30.8,20,75,22,1.3,6.9,1642.76,1127832,0,4015,1005,19498,1794.77,1493.15,1351.21,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,307.1519188
2019-08-20,0.2,7.8,26,30.9,21.7,73,32,1.7,7.8,1418.75,1127832,0,4015,1005,19498,1795.35,1493.12,1351.19,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,336.9484927
2019-08-21,8.6,52.9,25.8,30.1,22.5,82,38,1.2,9.6,1456.64,1127832,0,4015,1005,19498,1795.43,1492.94,1351.04,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,345.832652
2019-08-22,25.2,85.5,25.8,30.3,23,82,27,1.6,12,1324.39,1127832,0,4015,1005,19498,1796.37,1493.06,1351.06,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,385.1641415
2019-08-23,0,0.2,24.7,29.5,20.8,73,27,1.5,6.5,1382.93,1127832,0,4015,1005,19498,1796.76,1493.3,1351.31,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,347.8847703
2019-08-24,0,0.5,22.8,27.6,18.9,77,39,1.2,6.3,980.8,1127832,0,4015,1005,19498,1797.41,1493.32,1351.26,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,325.5381167
2019-08-26,0.1,23.9,24.3,30,19,75,32,1.4,9.5,1593.2,1127832,0,4015,1005,19498,1797.97,1493.73,1351.63,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,347.7962315
2019-08-27,16.7,135.7,22.7,25.4,20.5,89,44,1.2,10.9,1503.74,1127832,0,4015,1005,19498,1798.56,1493.94,1351.74,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,377.4853921
2019-08-28,0.9,93.7,23.8,27.7,21,85,37,1.1,12.8,1489.12,1127832,0,4015,1005,19498,1799.53,1494.18,1352.07,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,389.6567881
2019-08-29,4.2,70.7,22.4,25.7,19.9,86,41,1.4,8.9,1497.38,1127832,0,4015,1005,19498,1799.27,1494.52,1352.37,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,414.994103
2019-08-30,0.2,2.9,22.9,28.1,18.6,72,32,1.9,9,1714.59,1127832,0,4015,1005,19498,1799.21,1495.13,1352.91,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,404.9417533
2019-08-31,0,4.2,22.6,28.5,17.6,74,35,1.4,8.1,1417.7,1127832,0,4015,1005,19498,1800.17,1496.68,1354.05,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,400.4178169
2019-09-01,0.8,26.1,22.1,26.8,18,81,34,1,6.3,3.54,1127832,0,4015,1005,19498,1812.65,1509.16,1363.44,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,529.0112994
2019-09-02,11.4,62,21.6,25.1,19.1,85,29,1.1,13.3,2313.39,1127832,0,4015,1005,19498,1817.32,1515.3,1368.44,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,399.9447953
2019-09-03,13.1,95.9,22.1,24.8,20.1,91,48,1.2,11.7,2162.37,1127832,0,4015,1005,19498,1820.38,1518.61,1371.01,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,464.1458318
2019-09-04,11.9,67.9,23.4,26.2,21.4,93,62,1.3,10.3,1883.59,1127832,0,4015,1005,19498,1821.98,1520.36,1372.43,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,574.2332313
2019-09-05,22,95,24.2,29,21.8,91,48,1.1,10,1935.2,1127832,0,4015,1005,19498,1821.53,1521.11,1372.95,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,637.3729407
2019-09-06,2.9,68.8,25.4,28.9,22.1,86,51,1.7,19.7,2005.55,1127832,0,4015,1005,19498,1820.75,1522.03,1373.96,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,515.8986536
2019-09-07,12.3,100,25.8,29.1,22.6,81,45,4.8,42.1,1664.45,1127832,0,4015,1005,19498,1820.84,1522.3,1374.07,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,504.3394162
2019-09-08,0.8,30.3,24.6,28.5,21.8,85,50,1.1,10.9,8.28,1127832,0,4015,1005,19498,1822.07,1522.62,1374.28,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,404.2149758
2019-09-09,8,62.9,24.7,28.3,22.4,87,44,1.4,11.6,2917.25,1127832,0,4015,1005,19498,1822.24,1522.87,1374.61,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,451.4868451
2019-09-10,15.3,216.5,25.4,29.6,22.5,83,41,1.8,13.6,2500.53,1127832,0,4015,1005,19498,1821.71,1523.24,1374.85,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,466.3261563
2019-09-11,7.4,54.8,23.9,27.8,21.5,85,47,1.9,10.5,2034.69,1127832,0,4015,1005,19498,1821.86,1523.9,1375.43,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,446.9032901
2019-09-12,5.6,28.3,20.8,23.5,18.6,81,45,2.1,10.2,473.56,1127832,0,4015,1005,19498,1821.33,1524.7,1375.95,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,480.4169512
2019-09-16,0.2,4.6,22.4,28.2,18.1,73,26,1.6,9.5,1745.68,1127832,0,4015,1005,19498,1821.43,1526.28,1377,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,437.3706174
2019-09-17,0,0.1,21.3,27.8,15.5,68,24,1.6,10,1934.47,1127832,0,4015,1005,19498,1826.74,1529.08,1379.52,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,410.6593053
2019-09-18,0,0,21,27.9,15.4,64,17,1.8,14.2,1740.76,1127832,0,4015,1005,19498,1828.84,1531.55,1381.64,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,398.1284193
2019-09-19,0,0.5,19.2,25.6,13.5,68,27,1.5,11,1618.63,1127832,0,4015,1005,19498,1830.39,1533.21,1383.17,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,412.6522456
2019-09-20,0,1.2,19.3,23.7,15,71,33,1.7,9.2,1358.61,1127832,0,4015,1005,19498,1831.07,1534.79,1384.56,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,440.7002666
2019-09-21,40.1,156,17.8,20.7,16,86,48,2.1,15.3,1107.52,1127832,0,4015,1005,19498,1831.43,1536.13,1385.54,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,467.8276435
2019-09-23,0.4,61.7,18.1,22.5,14.4,75,27,1.8,25.8,1616.81,1127832,0,4015,1005,19498,1832.45,1537.63,1386.98,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,490.7410152
2019-09-24,0,0,17.8,25,12.6,77,25,1.2,6.6,1040.05,1127832,0,4015,1005,19498,1833.87,1538.93,1387.88,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,522.8201732
2019-09-25,0,0,18.4,24.8,12.6,79,21,1.1,6.7,1623.32,1127832,0,4015,1005,19498,1834.9,1540.36,1389.24,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,482.0677914
2019-09-26,0,1,20.4,26.2,16,78,31,1.3,7.4,1660.9,1127832,0,4015,1005,19498,1836.34,1541.37,1390.01,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,455.1569741
2019-09-27,1.5,73,21.4,26.9,16.8,79,26,1.3,7.1,1431.82,1127832,0,4015,1005,19498,1835.94,1541.97,1390.63,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,470.0622566
2019-09-28,1.8,68.2,22.5,27.4,19.3,84,35,1,6,1056.58,1127832,0,4015,1005,19498,1836.27,1542.43,1390.8,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,491.1696652
2019-09-30,0.1,38.6,21.6,28.2,16.4,81,24,1,5.2,1371.89,1127832,0,4015,1005,19498,1836.45,1543.09,1391.46,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,628.7825572
2019-10-01,9.3,58.9,21.2,24.7,18,89,46,1,10.2,1404.99,1127832,0,4015,1005,19498,1836.2,1543.54,1391.75,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,738.9628062
2019-10-02,101.9,332.9,20.9,22.7,19.5,94,66,2.2,22.4,1643.32,1127832,0,4015,1005,19498,1835.2,1543.49,1391.62,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,775.1924216
2019-10-03,27,310,21.8,26.2,18.4,83,45,2.8,22,902.3,1127832,0,4015,1005,19498,1834.61,1543.55,1391.6,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,1043.231969
2019-10-04,0.2,17,21.1,26.8,16.9,84,38,1.2,12.1,800.19,1127832,0,4015,1005,19498,1834.41,1543.25,1391.37,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,931.8115486
2019-10-05,2.5,57.5,18.8,22.6,15.4,81,46,2,15.3,1042.44,1127832,0,4015,1005,19498,1833.05,1543,1390.96,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,897.7284446
2019-10-07,8.3,25.6,15.3,17.5,13.6,90,55,1.2,12.9,1955.66,1127832,0,4015,1005,19498,1833.23,1542.95,1390.76,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,782.6697766
2019-10-08,0.1,1.7,15.6,21.8,9.9,69,21,2.1,13.2,1281.07,1127832,0,4015,1005,19498,1832.09,1542.75,1390.47,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,860.041153
2019-10-09,0,0,12.9,21.1,6.3,66,20,1.3,8.7,1606.97,1127832,0,4015,1005,19498,1831.47,1542.51,1390.11,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,728.5028572
2019-10-10,0,0.7,14.6,21.3,8.2,73,22,0.9,6,1625.06,1127832,0,4015,1005,19498,1830.71,1542.27,1389.9,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,751.5287537
2019-10-11,0,0.8,17.7,24.7,11.4,69,16,1.7,11.6,1561.84,1127832,0,4015,1005,19498,1830.04,1541.98,1389.5,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,704.2966283
2019-10-12,0,0.7,17.8,23.1,13.3,62,28,2.9,16.4,1097.65,1127832,0,4015,1005,19498,1829.59,1541.72,1389.16,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,726.0091978
2019-10-14,2.6,92,14.4,21.2,9,74,31,1.6,14.8,1787.62,1127832,0,4015,1005,19498,1829.31,1541.6,1388.93,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,736.648644
2019-10-15,1,14,13.1,18.6,8.3,75,37,1.6,13,1475.27,1127832,0,4015,1005,19498,1829.04,1541.4,1388.55,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,819.8090025
2019-10-16,0,0,13,20.2,7.8,77,32,1.1,6.5,1402.92,1127832,0,4015,1005,19498,1828.79,1541.03,1388.21,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,918.487809
2019-10-17,0,0,13.7,19.8,9.2,77,31,1.2,8.5,1368.96,1127832,0,4015,1005,19498,1828.69,1540.69,1387.85,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,890.4074681
2019-10-18,4.3,34.5,15,19.3,10.6,81,42,1.6,10.7,1349.56,1127832,0,4015,1005,19498,1828.5,1539.96,1387.13,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,873.9041703
2019-10-19,0.1,15.9,16,22.4,11.5,80,34,1.3,10.5,1150.4,1127832,0,4015,1005,19498,1828.13,1539.59,1386.66,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,889.9109129
2019-10-21,0,0,15,22.9,9.1,76,26,1.2,9,1559.64,1127832,0,4015,1005,19498,1827.46,1539.27,1386.24,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,900.1787491
2019-10-22,0,0.8,15.6,22.8,9.9,75,31,1.3,8.9,1496.55,1127832,0,4015,1005,19498,1827.26,1538.83,1385.76,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,892.8400476
2019-10-23,0.1,1.4,15.7,19.7,11.6,76,42,1.4,10.3,1600.87,1127832,0,4015,1005,19498,1827.33,1538.44,1385.24,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,874.3113952
2019-10-24,1.8,55.7,17.2,21.9,13.5,70,26,1.9,12.2,1496.48,1127832,0,4015,1005,19498,1827.22,1538.06,1384.93,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,882.9706745
