날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,대파거래량,대파생산량,대파저장이월량,대파수입량,대파수입금액,대파재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가,대파가격
2016-03-18,9.3,48.5,11.2,15.4,7.9,80,20,1.3,12.7,413.25,312009,0,8500,54583,10396,1722.64,1352.76,1106.8,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5,1941.536014
2016-03-19,0,0,10.4,16.8,5.2,70,13,2,14.7,419.56,312009,0,8500,54583,10396,1722.79,1354.35,1108.79,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5,1801.96584
2016-03-21,0,0,8.6,15.6,2.3,65,17,1.7,7.6,496.42,312009,0,8500,54583,10396,1724.71,1356.32,1111.73,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5,1460.573749
2016-03-22,0,0,9.3,16.9,2,57,1,2.1,9.7,364.46,312009,0,8500,54583,10396,1729.33,1357.61,1113.6,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5,1613.482685
2016-03-23,0.5,11.3,8.1,13.6,4.1,57,11,2.5,16.8,444.14,312009,0,8500,54583,10396,1728.36,1358.65,1115.2,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5,1504.1566
2016-03-24,0.2,3.1,6.4,12,1.2,54,8,2.3,14.3,362.89,312009,0,8500,54583,10396,1729.42,1359.53,1116.67,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5,1602.384511
2016-03-25,0.2,5,5.8,11.1,1.4,64,20,1.6,10,428.07,312009,0,8500,54583,10396,1728.09,1360.12,1117.54,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5,1399.077058
2016-03-26,0.5,13.5,5.7,12.1,0.2,63,14,1.8,11.9,414.8,312009,0,8500,54583,10396,1728.65,1360.72,1118.37,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5,1317.217678
2016-03-28,0,0,9.3,17.5,0.7,45,1,1.9,9.7,369.67,312009,0,8500,54583,10396,1724.29,1361.44,1119.62,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5,1644.296372
2016-03-29,0.1,2.4,11.9,18,4.8,55,15,2.8,13.1,348.39,312009,0,8500,54583,10396,1722.4,1361.96,1120.38,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5,2047.739382
2016-03-30,0,0,12.7,20.3,6.4,56,4,1.8,11.2,365.15,312009,0,8500,54583,10396,1721.5,1362.26,1121.01,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5,1929.481925
2016-03-31,0,0.3,12.4,20.7,4.8,48,9,1.3,7.7,394.96,312009,0,8500,54583,10396,1723.93,1362.41,1121.35,0.8,4.6,-1.4,2,1.9,2.7,1.7,0.5,1902.302611
2016-04-01,0,0,13.2,22.8,4.3,50,6,1.6,9.9,405.32,312009,0,8500,54583,10396,1722.59,1362.75,1121.92,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1554.737651
2016-04-02,0,0,13.9,21.5,5.7,59,9,1.8,10.3,398.62,312009,0,8500,54583,10396,1723.15,1362.9,1121.94,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1493.560077
2016-04-04,1.8,9.3,11.2,15.6,7.6,76,7,1.7,10.3,406.19,312009,0,8500,54583,10396,1720.92,1362.84,1122.02,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1644.204785
2016-04-05,0,0,12,19.6,5.1,52,9,1.9,9.5,373.6,312009,0,8500,54583,10396,1721.91,1362.58,1121.99,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1590.534236
2016-04-06,12.2,65.9,12.8,21,5.7,56,6,1.8,16.9,377.24,312009,0,8500,54583,10396,1721.87,1362.4,1121.95,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1663.519688
2016-04-07,21.9,56,12.7,18,9.2,83,23,2,15.8,387.35,312009,0,8500,54583,10396,1720.69,1362.24,1121.66,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1708.90735
2016-04-08,0,0,13.9,21.7,8,64,10,2.1,13.9,290.72,312009,0,8500,54583,10396,1721.37,1362.09,1121.62,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,2072.953017
2016-04-09,0,0.4,14.9,22.2,8.2,61,9,1.8,11.3,361.71,312009,0,8500,54583,10396,1718.74,1361.78,1121.14,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1691.939232
2016-04-11,0.2,4.7,10.9,16.1,6.8,64,10,2.4,10.2,430.85,312009,0,8500,54583,10396,1721.66,1361.61,1121.04,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1974.832134
2016-04-12,0.6,10.8,12.5,19,6.2,59,11,2.1,13.9,349.55,312009,0,8500,54583,10396,1720.35,1361.38,1120.72,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1956.89573
2016-04-13,13.1,46.6,14.2,18.2,10.9,88,27,1.4,9.6,400.71,312009,0,8500,54583,10396,1720.66,1361.19,1120.38,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1709.698555
2016-04-14,0,0,14.7,21.3,9.6,70,9,2.1,12,322.04,312009,0,8500,54583,10396,1719.04,1361.15,1120.72,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1801.151786
2016-04-15,0,0,13.7,21.2,6.5,61,12,2.1,12,373.7,312009,0,8500,54583,10396,1718.52,1361.3,1120.93,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1683.891248
2016-04-16,29.2,102,14.6,20.7,7.9,74,5,2.7,25.7,377.39,312009,0,8500,54583,10396,1718.89,1361.59,1120.85,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1550.303795
2016-04-18,1.2,11.4,13,18.9,8.3,55,13,3,11.9,407.86,312009,0,8500,54583,10396,1717.84,1361.44,1121.16,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1587.211105
2016-04-19,0,0.7,12.5,19,7.4,59,6,2,9.8,341.95,312009,0,8500,54583,10396,1718.85,1361.56,1121.43,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1762.141794
2016-04-20,0.7,17.6,13.9,20.3,7.3,62,6,1.8,12.6,363.97,312009,0,8500,54583,10396,1719.51,1361.42,1121.3,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1613.468766
2016-04-21,28.8,56.5,13.8,17.3,10.9,91,29,2,12.6,373.05,312009,0,8500,54583,10396,1720.98,1361.3,1121,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1664.364487
2016-04-22,0,0,17.1,24.6,11.2,70,14,2.3,13.9,366.37,312009,0,8500,54583,10396,1720.61,1361.23,1121.24,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1531.135388
2016-04-23,0,2.9,15.2,20.7,10.9,54,7,1.6,14.8,400.49,312009,0,8500,54583,10396,1721.68,1361.25,1121.06,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1375.271482
2016-04-25,0,0,15.9,24.9,7.3,50,5,1.5,8.8,447.4,312009,0,8500,54583,10396,1721.09,1361.16,1121.18,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1392.295581
2016-04-26,1.4,11.3,17,25.4,8.7,57,9,2.1,11,360.99,312009,0,8500,54583,10396,1720.17,1361.03,1121.39,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1416.075581
2016-04-27,25,68.5,12.4,15.5,10.8,78,23,2.9,13.8,356.29,312009,0,8500,54583,10396,1720.54,1360.93,1121.33,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1440.155296
2016-04-28,2.4,10,13.6,19.2,9.6,70,16,2,11.9,295.58,312009,0,8500,54583,10396,1720.23,1361.33,1121.62,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1534.307415
2016-04-29,0.1,4,14.4,20.9,8.4,62,14,1.9,10.8,299.99,312009,0,8500,54583,10396,1720.2,1361.77,1122.5,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1622.526043
2016-04-30,0,0.9,16.5,23.8,8.8,56,7,2.5,14.4,269.84,312009,0,8500,54583,10396,1721.78,1362.67,1123.1,1,4.3,-0.7,1.9,1.9,2.5,1.9,0.6,1992.016529
2016-05-02,7.8,48,18.9,25.9,11.8,70,11,2.4,19.8,425.4,312009,0,8500,54583,10396,1719.76,1363.37,1123.58,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1945.78073
2016-05-03,26.8,115.5,15.3,19.8,11.7,79,38,4.7,21,364.86,312009,0,8500,54583,10396,1731.48,1367.44,1128.24,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1883.019476
2016-05-04,0.2,3.6,17,22.3,11.7,43,6,4.9,20.4,331.96,312009,0,8500,54583,10396,1734.13,1369.3,1130.45,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1909.780061
2016-05-05,0.8,20,18.2,26,9.3,49,6,2.1,14.7,373.64,312009,0,8500,54583,10396,1736.94,1371.12,1132.32,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1676.313213
2016-05-06,1.7,26.9,17.9,22.5,13.9,80,28,2.3,17.9,337.8,312009,0,8500,54583,10396,1736.74,1372.22,1133.6,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1388.777665
2016-05-07,0,0,17.1,23.6,11.3,54,9,2.4,14.4,292.92,312009,0,8500,54583,10396,1736.67,1373.11,1134.67,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1325.972661
2016-05-09,0.2,3.9,18.1,23.4,13.6,59,15,1.2,7.7,358.54,312009,0,8500,54583,10396,1736.77,1374.28,1136.36,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1479.7202
2016-05-10,20.1,35,13.9,17.2,12.2,90,40,1.9,17.3,369.14,312009,0,8500,54583,10396,1735.72,1375.3,1137.6,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1694.649958
2016-05-11,0.9,6.5,15.7,21.7,11.4,75,28,1.7,15.5,312.82,312009,0,8500,54583,10396,1736.28,1376.37,1138.9,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1736.826942
2016-05-12,0,0,18,25.1,11,67,14,2.2,10.7,342.35,312009,0,8500,54583,10396,1739.78,1378.2,1141.13,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1513.619026
2016-05-13,0.1,0.7,16.6,22.5,11.9,68,10,2.1,10,378.48,312009,0,8500,54583,10396,1740.53,1380.08,1144.06,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1501.402512
2016-05-14,0,0,17.3,23.9,10.5,63,7,2.1,10.1,372.1,312009,0,8500,54583,10396,1740.42,1381.95,1146.51,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1424.572737
2016-05-16,5.9,17.4,15.4,21.7,9.9,60,7,3,20.3,356.49,312009,0,8500,54583,10396,1741.46,1384.07,1149.99,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1376.099269
2016-05-17,0,0,17.8,26.6,8.6,55,6,1.5,10.7,336.81,312009,0,8500,54583,10396,1745.23,1386.72,1154.25,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1407.215387
2016-05-18,0,0,20.3,29.3,11.4,54,5,1.4,6.8,317.99,312009,0,8500,54583,10396,1747.72,1389.21,1158.47,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1339.533545
2016-05-19,0,0,20.3,28.8,12.4,54,7,1.5,7.8,344.53,312009,0,8500,54583,10396,1750.56,1391.74,1162.42,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1245.999565
2016-05-20,0,0,19.9,28,11.9,56,6,1.6,7.7,317.95,312009,0,8500,54583,10396,1751.5,1394.34,1166.9,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1220.633836
2016-05-21,0,0,20.1,27.9,12.3,50,7,1.7,7.9,297.94,312009,0,8500,54583,10396,1753.16,1396.84,1170.37,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1128.365555
2016-05-23,0,16.1,20.6,27.8,12.5,57,9,1.6,10.2,301.86,312009,0,8500,54583,10396,1753.27,1399.86,1175.31,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1398.061791
2016-05-24,20.3,40.8,18,21.3,15,85,37,2,11.2,304.54,312009,0,8500,54583,10396,1763.73,1404.27,1180.74,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1666.279767
2016-05-25,0,0,19.4,25.8,13.7,71,16,1.7,8.8,283.59,312009,0,8500,54583,10396,1768.84,1407.38,1185.69,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1931.792277
2016-05-26,0.1,2,20.4,25.9,15.1,71,29,1.5,8.1,297.64,312009,0,8500,54583,10396,1773.33,1410.44,1189.97,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1663.496035
2016-05-27,0.1,10.1,21.5,27.5,16.8,63,13,1.5,9.8,333.38,312009,0,8500,54583,10396,1774.13,1413.54,1194.28,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1345.854471
2016-05-28,0.4,16.6,20.9,27.1,16.3,63,9,1.4,7.3,297.86,312009,0,8500,54583,10396,1775.16,1415.85,1197.22,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1546.776482
2016-05-30,0,0,21.3,28.4,14.4,64,13,1.9,10.4,332.87,312009,0,8500,54583,10396,1775.98,1418.34,1201.06,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1593.446561
2016-05-31,0,0,21.7,28.1,15.5,62,14,1.9,9.8,316.32,312009,0,8500,54583,10396,1778.66,1420.46,1204.04,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8,1668.123396
2016-06-01,0,0,20.9,26.5,15.8,58,18,2.1,9.7,310.61,312009,0,8500,54583,10396,1780.62,1424.12,1208.59,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1544.549532
2016-06-02,0,0.5,20.2,27,13.1,59,16,1.7,8.5,327.12,312009,0,8500,54583,10396,1782.14,1425.85,1210.95,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1226.535166
2016-06-03,0,0.4,21.6,28.3,14.3,57,16,1.6,9.3,300.66,312009,0,8500,54583,10396,1783.01,1427.54,1213.04,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1382.428632
2016-06-04,3.9,23.1,19.4,22.9,16.3,73,16,1.4,12.5,282.76,312009,0,8500,54583,10396,1783.73,1429.27,1214.69,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1335.072234
2016-06-06,0.7,8.4,19.5,22.6,16.8,78,22,1.6,7.4,273.69,312009,0,8500,54583,10396,1785.29,1430.79,1216.25,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1491.90987
2016-06-07,0.3,3.7,21.2,25.9,17.9,78,32,1.3,7.2,334.98,312009,0,8500,54583,10396,1785.92,1431.82,1218.19,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1420.024748
2016-06-08,1.7,23.9,21,25,18.1,80,37,1.3,6.3,326.93,312009,0,8500,54583,10396,1784.88,1433.14,1219.88,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1266.532091
2016-06-09,0,1.1,22.2,28.3,17.4,74,14,1.5,7,336.69,312009,0,8500,54583,10396,1784.21,1434.56,1221.61,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1248.796103
2016-06-10,0,0,22.8,28.8,17.7,73,22,1.7,8.8,306.02,312009,0,8500,54583,10396,1785.11,1435.99,1223.24,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1123.341148
2016-06-11,2.1,26,23.6,28.6,19.3,77,36,1.7,8.6,286.24,312009,0,8500,54583,10396,1784.29,1437.02,1224.36,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1254.499825
2016-06-13,0.1,15,22.5,27.7,19.2,79,27,1.8,8.3,331.13,312009,0,8500,54583,10396,1784.31,1438.34,1226.12,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1274.360008
2016-06-14,0.5,14.4,22.1,27.4,18.4,78,26,1.7,8.6,330.35,312009,0,8500,54583,10396,1785.61,1439.75,1227.97,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1149.448137
2016-06-15,4.8,27.6,21.5,24.9,18.7,83,37,2,13.8,316.14,312009,0,8500,54583,10396,1786.35,1440.58,1228.8,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1170.174662
2016-06-16,1.7,44.5,22.1,25.9,19.1,76,32,2.3,11.4,277.75,312009,0,8500,54583,10396,1786.06,1441.06,1229.47,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1163.702341
2016-06-17,0,0.1,23.2,29.5,17.5,66,22,2.1,9.1,314.93,312009,0,8500,54583,10396,1785.04,1441.35,1229.96,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1090.276185
2016-06-18,0.8,16.2,23.7,29.8,17.9,69,16,1.8,10.2,302.01,312009,0,8500,54583,10396,1786.06,1441.47,1230.07,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1034.976226
2016-06-20,5.7,46.2,23.2,28.4,18.5,79,26,1.4,13.4,308.55,312009,0,8500,54583,10396,1788.05,1441.74,1230.54,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1283.2998
2016-06-21,0.3,10.7,23.6,28.1,20.1,79,26,1.6,7.9,321.67,312009,0,8500,54583,10396,1785.87,1441.91,1230.52,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1365.737961
2016-06-22,7,114.6,22.8,26.4,20.6,84,22,1.7,11.4,336.97,312009,0,8500,54583,10396,1785.29,1442.11,1230.79,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1263.796774
2016-06-23,0.1,3,24.2,29.4,19.9,77,32,1.6,7.7,291.31,312009,0,8500,54583,10396,1785.05,1442.25,1231.15,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1183.964464
2016-06-24,30.3,82.5,21.9,25.2,19.9,88,47,2,13.8,306.21,312009,0,8500,54583,10396,1784.5,1442.36,1231.23,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1032.026237
2016-06-25,0,0.5,22.7,27.3,18.8,65,27,2.7,12,233.26,312009,0,8500,54583,10396,1783.9,1442.42,1231.34,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1155.806279
2016-06-27,1,38,22.1,27,17.6,76,4,1.2,8.2,351.35,312009,0,8500,54583,10396,1784.78,1442.56,1231.78,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,1153.514479
2016-06-28,0.5,37.3,22.4,27.4,17.8,75,25,1.5,10.2,349.96,312009,0,8500,54583,10396,1786.5,1442.54,1231.82,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,952.9563781
2016-06-29,0.9,49.9,22.8,26.7,19.2,78,31,1.6,7.8,317.72,312009,0,8500,54583,10396,1786.59,1442.63,1232.03,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,819.546961
2016-06-30,1,24.8,24.4,29.2,20.8,80,40,1.9,9.7,301.35,312009,0,8500,54583,10396,1787.39,1442.66,1232.11,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3,891.8274703
2016-07-01,55.2,125,24.2,27.6,22,88,47,2.4,13.9,268.96,312009,0,8500,54583,10396,1787,1442.78,1232.32,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,1044.837635
2016-07-02,24.6,75.7,23.6,27,21.5,87,46,2.1,18.6,249.88,312009,0,8500,54583,10396,1787.67,1442.69,1232.08,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,1283.4162
2016-07-04,53.2,196.5,22.2,24.7,20.2,94,51,1.8,10.8,324.96,312009,0,8500,54583,10396,1786.72,1442.58,1232.22,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,1392.520741
2016-07-05,39.5,252,24.8,28.6,21.5,88,43,2.7,11.8,312.45,312009,0,8500,54583,10396,1785.06,1442.61,1232.2,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,1363.284675
2016-07-06,27.8,151.5,23.6,27.4,21.2,91,55,1.6,11.1,298.07,312009,0,8500,54583,10396,1784.49,1442.32,1232.17,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,1117.130032
2016-07-07,1.2,14.5,24.2,29,20.9,86,41,1.3,8,254.47,312009,0,8500,54583,10396,1783.62,1442.17,1232.05,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,1068.116288
2016-07-08,1,42.5,25.4,31.2,20.8,79,31,1.4,7.5,301.72,312009,0,8500,54583,10396,1784.08,1441.92,1231.97,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,936.8488315
2016-07-09,0,2,26.1,32.1,21.2,77,27,1.4,6.7,309.08,312009,0,8500,54583,10396,1784.98,1441.65,1231.63,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,732.7862599
2016-07-11,2.9,31.5,25.6,30.3,22.2,83,29,1.2,6.1,293.03,312009,0,8500,54583,10396,1785.37,1441.24,1231.47,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,971.9903251
2016-07-12,8.2,116.9,24.6,28,22.4,87,45,1.3,12.6,326.73,312009,0,8500,54583,10396,1783.1,1440.68,1231.22,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,996.8782366
2016-07-13,0.1,44.6,25.6,29.9,22.1,81,35,1.5,13.3,259.51,312009,0,8500,54583,10396,1782.01,1440.31,1230.99,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,993.6181265
2016-07-14,2.3,51.5,25,30,21.4,77,35,1.8,12.7,306.24,312009,0,8500,54583,10396,1782.21,1439.83,1230.67,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,927.0486161
2016-07-15,0.8,13,24.5,28.7,20.7,72,37,2.1,14.6,305.37,312009,0,8500,54583,10396,1783.4,1439.19,1230.3,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,784.9377468
2016-07-16,27.9,110.6,21.7,23.8,20.4,92,58,2.3,18.4,259.86,312009,0,8500,54583,10396,1782.35,1438.53,1229.54,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,1039.43796
2016-07-18,0,3,23.7,28.7,19.7,80,42,1.3,8.1,270.75,312009,0,8500,54583,10396,1781.13,1437.68,1229.14,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,1310.183599
2016-07-19,0.1,5.6,25,30,20.4,79,34,1.6,10.8,356.11,312009,0,8500,54583,10396,1775.51,1436.74,1228.32,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,919.4709485
2016-07-20,0,1.5,25.3,29.8,21.6,76,31,1.9,13.7,364.01,312009,0,8500,54583,10396,1773.66,1435.79,1227.51,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,846.4074789
2016-07-21,0,0,25.1,29.7,21.5,75,30,1.9,15.1,344.37,312009,0,8500,54583,10396,1773.87,1435.11,1227.01,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,639.8014362
2016-07-22,0,0,25.8,30.7,21.7,75,30,2,13,291.11,312009,0,8500,54583,10396,1774.43,1434.37,1226.41,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,728.804228
2016-07-23,1.7,60.5,26.4,31.2,22.2,77,29,1.7,12.6,268.54,312009,0,8500,54583,10396,1774.37,1433.31,1225.62,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,765.4563701
2016-07-25,5.8,43.1,27.3,31.6,24.5,84,45,1.4,7.2,299.94,312009,0,8500,54583,10396,1770.82,1432.16,1224.72,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,921.2807895
2016-07-26,0,12,28,32.8,24,78,38,1.7,8.8,329.47,312009,0,8500,54583,10396,1770.15,1431.05,1223.96,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,767.7040423
2016-07-27,0.9,23,28,32,24.5,78,38,2.1,10.3,304.11,312009,0,8500,54583,10396,1768.47,1430.01,1223.04,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,734.1250419
2016-07-28,0.8,13.1,28.3,32.7,24.8,77,34,2.1,8.4,244.11,312009,0,8500,54583,10396,1767.5,1429.05,1222.3,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,902.4949204
2016-07-29,9.7,137.5,27.8,32.1,24,81,41,1.6,8.8,271.78,312009,0,8500,54583,10396,1769.15,1428.22,1221.66,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,845.7393589
2016-07-30,6.7,60,28.4,33.3,25,81,38,1.5,7.7,221.85,312009,0,8500,54583,10396,1770.11,1427.4,1220.97,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3,1002.107598
2016-08-01,2.4,42,27.4,32.8,23.7,80,34,1.3,7.5,303.01,312009,0,8500,54583,10396,1768.99,1425.7,1219.48,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2,1142.56607
2016-08-02,3,37,26.4,30.9,23.6,84,43,1.1,8.8,289.94,312009,0,8500,54583,10396,1764.3,1423.66,1217.7,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2,1086.217201
2016-08-03,1.6,27.6,26.7,31.8,23.1,81,37,1.3,10.3,282.73,312009,0,8500,54583,10396,1763.52,1422.19,1216.41,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2,1097.643562
2016-08-04,0.2,103.3,27.7,33,23.4,78,35,1.5,8.5,339.11,312009,0,8500,54583,10396,1763.39,1420.84,1215.29,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2,1111.073683
2016-08-05,0.2,15.8,28,33.6,23.3,76,26,1.4,7.9,296.12,312009,0,8500,54583,10396,1762.4,1419.47,1214.05,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2,1667.79715
2016-08-06,0.6,16.5,28.3,34,23.4,76,30,1.4,7.7,25.69,312009,0,8500,54583,10396,1762.43,1418.33,1212.89,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2,1239.745436
2016-08-08,4.9,58.1,28.2,34.5,24,76,31,1.6,8.8,353.73,312009,0,8500,54583,10396,1759.58,1416.63,1211.56,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2,1691.349969
2016-08-09,0.6,46.9,27.7,32.6,23.9,77,37,1.7,8.6,368.79,312009,0,8500,54583,10396,1757.43,1414.73,1209.86,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2,1091.738447
2016-08-10,0,0,28.4,34,23.9,76,31,1.4,6.8,326.15,312009,0,8500,54583,10396,1757.07,1413.51,1208.77,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2,844.7273017
2016-08-11,0,0,29.3,35.4,24.1,73,27,1.4,6.2,287.26,312009,0,8500,54583,10396,1757.69,1412.32,1207.7,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2,860.9752837
2016-08-12,0,0,29.5,35.6,24.4,73,22,1.5,6.5,314.06,312009,0,8500,54583,10396,1758.78,1411.29,1206.75,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2,882.1678077
2016-08-13,0,0,29.5,35.3,24.6,72,20,1.6,8,274.15,312009,0,8500,54583,10396,1757.95,1410.28,1205.79,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2,1120.411452
